id,bedrooms,price,reviews_per_month,review_scores_value
9830600,0,160.00,,
1377209,1,160.00,0.79,10
13665225,1,110.00,1.12,9
15270030,1,139.00,3.52,9
12949044,1,125.00,0.20,10
8875611,1,120.00,0.25,10
10098198,0,90.00,1.88,9
17694734,1,130.00,,
13598808,2,187.00,2.21,10
8197630,1,90.00,0.26,10
5734475,1,125.00,1.07,8
15865184,1,100.00,,
13074859,2,179.00,1.05,9
15653533,1,110.00,5.14,9
4587928,1,175.00,0.89,9
9574623,1,156.00,1.00,9
7214386,2,140.00,1.30,9
17306935,2,225.00,,
2174515,1,210.00,1.06,9
9470327,2,280.00,2.01,9
759060,1,219.00,1.33,9
7410982,6,450.00,0.23,10
4429091,1,68.00,0.03,
13795712,0,159.00,0.16,8
15696260,1,100.00,,
17006957,1,159.00,,
11094104,0,120.00,4.06,9
16423120,1,100.00,1.15,9
693432,2,185.00,1.38,10
4413645,4,600.00,,
1086656,1,150.00,1.63,9
4134091,1,130.00,1.29,9
17147251,1,175.00,1.71,10
15013026,1,100.00,6.18,10
1447024,0,150.00,4.31,9
791690,2,249.00,0.80,9
14652036,1,95.00,1,6
201322,1,80.00,0.61,9
3150413,1,105.00,2.58,10
4035170,1,210.00,0.49,9
1682867,1,110.00,3.56,9
16552526,0,96.00,2.14,10
13570631,2,425.00,2.91,9
16716358,1,200.00,3.33,9
1315392,1,100.00,0.78,10
8983099,2,219.00,1.96,9
14619002,1,160.00,3.43,10
7606670,1,160.00,0.63,10
17826528,2,169.00,,
713745,2,150.00,3.15,9
15995195,1,160.00,1.53,10
7607766,1,120.00,0.05,10
11507152,1,170.00,0.75,9
9459958,1,88.00,0.94,9
17569218,1,125.00,,
464309,2,175.00,0.26,9
169356,1,170.00,0.19,10
3839356,2,300.00,0.63,9
469350,1,145.00,1.00,9
17800037,0,95.00,,
9114443,1,95.00,0.68,9
12277899,1,100.00,,
17208127,1,250.00,1,8
11114975,1,99.00,4.46,9
12817207,1,99.00,1.09,9
10522903,1,145.00,1.77,10
10096927,2,145.00,0.07,10
11382146,0,120.00,1.92,9
16453893,2,185.00,,
1645326,1,120.00,1.14,9
17309187,1,105.00,2.79,10
15044856,1,380.00,2,10
16191732,4,700.00,,
8756733,1,110.00,0.69,10
987355,1,80.00,2.15,8
17997298,1,76.00,,
10034668,2,279.00,1.35,9
694850,1,85.00,7.37,9
621108,1,135.00,0.37,9
14192870,2,400.00,,
7088124,2,200.00,4.05,10
14196190,1,140.00,3.77,9
2166978,1,95.00,1.62,9
13439172,2,179.00,0.90,9
14424652,2,175.00,6.49,9
3772476,2,250.00,0.44,10
732509,2,160.00,0.21,9
1019936,2,150.00,0.33,9
15110159,1,220.00,3.11,10
14946298,1,120.00,0.45,7
1448698,2,121.00,1.85,9
3477468,1,120.00,0.91,8
6623194,2,150.00,1.00,9
11341780,1,80.00,0.08,8
16073379,0,95.00,2.39,9
3900805,2,105.00,0.29,9
6622929,1,195.00,,
723094,1,105.00,0.09,10
5028980,2,90.00,1.15,9
15431815,2,175.00,1.42,10
14938341,1,81.00,1.49,10
13820981,1,120.00,,
11085021,3,169.00,0.09,8
1829046,2,90.00,0.45,8
11921576,2,139.00,0.26,9
17243974,1,79.00,2,9
13570185,2,110.00,1.04,9
7301238,3,166.00,1.31,9
9689532,1,101.00,0.72,9
1909275,2,150.00,0.99,9
1338064,1,65.00,1.98,10
551606,4,299.00,0.69,9
884164,1,94.00,0.82,9
6558703,2,119.00,0.28,9
3663927,1,95.00,0.12,10
12183524,1,110.00,0.17,8
15029052,0,150.00,0.58,9
13690747,1,85.00,3.71,9
6383426,2,129.00,,
17083787,1,103.00,2,10
14572858,3,115.00,0.18,10
6420014,1,90.00,0.42,9
2255109,1,119.00,0.25,9
10671615,1,60.00,1.54,10
16937550,3,149.00,,
1485383,1,190.00,,
2708982,2,200.00,0.20,10
2545716,4,225.00,0.15,8
6684174,1,109.00,0.05,10
17300981,2,130.00,4,9
6027822,2,200.00,0.09,8
6016132,4,210.00,0.57,10
327110,2,95.00,1.17,9
14876585,1,60.00,3.32,9
6674443,1,110.00,0.28,10
15367641,1,120.00,1.26,9
13014261,1,79.00,3.30,8
11527867,2,120.00,0.68,9
16967348,1,118.00,1.84,10
17913851,3,124.00,,
7911478,1,130.00,1.24,9
3888355,2,250.00,0.17,8
13030669,1,79.00,0.30,10
13351132,1,120.00,1.22,10
9360675,1,70.00,0.51,9
15574525,1,90.00,2.61,10
3614781,1,85.00,0.23,10
1942427,1,75.00,0.65,9
13302853,5,350.00,0.48,10
1791234,2,150.00,1.16,9
7110627,1,80.00,5.43,9
6600144,1,70.00,2.61,9
5239821,1,110.00,1.29,9
3144548,3,344.00,0.46,10
8093651,1,100.00,0.26,9
7813333,1,60.00,0.54,10
11996575,1,89.00,0.98,9
13696799,1,94.00,1.13,10
16373133,3,220.00,0.63,8
9721227,1,80.00,0.33,6
9462851,2,95.00,0.07,
16340349,1,85.00,1.41,9
5733056,2,250.00,1.15,9
16219862,0,99.00,3.93,8
13034385,1,75.00,3.60,9
8778725,1,80.00,1.69,9
7305938,1,78.00,1.17,9
3236871,2,136.00,0.43,10
17426075,2,132.00,4,10
14803040,1,85.00,1.71,9
818079,1,125.00,4.87,9
6681455,1,130.00,0.29,9
10183658,1,134.00,1.46,9
16343132,1,35.00,1.07,8
17120081,0,100.00,3.00,10
15209631,1,75.00,1.40,10
9152351,1,85.00,0.54,9
4844569,1,134.00,0.59,10
12575687,1,94.00,0.48,10
16966586,1,144.00,,
25488,3,174.00,1.33,9
9402905,1,110.00,0.75,9
1812905,1,110.00,0.14,10
3996135,1,150.00,0.17,10
4651470,1,85.00,0.50,9
15340876,1,100.00,,
5927221,2,135.00,,
2391988,1,80.00,0.17,9
7645716,1,75.00,5.62,9
4449764,1,69.00,9.20,10
6804629,3,90.00,0.43,10
15836651,2,200.00,0.20,
982907,2,109.00,0.11,10
13238138,1,80.00,0.44,10
17694581,0,109.00,,
13762373,1,90.00,1.69,9
17835081,1,80.00,,
14929937,1,125.00,0.47,9
17300744,1,60.00,,
16279986,1,200.00,,
12866171,1,82.00,4.49,10
7131279,2,120.00,2.14,10
12081538,1,99.00,0.92,9
16609521,1,70.00,,
8177992,1,110.00,0.32,10
8415776,1,99.00,,
17912450,1,98.00,,
9556595,2,250.00,2.40,10
10648002,1,100.00,0.09,10
741990,3,125.00,0.93,9
2024223,3,75.00,,
2162033,1,109.00,1.58,9
9197913,1,55.00,0.06,10
9337231,1,225.00,1.05,10
9789343,1,70.00,0.38,10
16077882,1,110.00,0.23,
11467087,1,79.00,0.82,9
4461610,1,80.00,1.11,10
4215366,1,69.00,2.24,8
15528076,2,120.00,0.58,9
13072623,1,75.00,1.51,10
10483201,1,105.00,0.95,10
5922703,1,74.00,1.87,9
14645445,1,49.00,0.15,
3471547,1,120.00,0.03,10
790507,1,90.00,0.92,10
5003552,1,60.00,0.08,8
11194295,1,50.00,1.83,9
17698226,2,119.00,,
10051430,2,198.00,1.55,10
1959340,1,140.00,1.16,9
9072700,1,109.00,0.55,9
1468509,2,140.00,0.66,9
6557928,3,250.00,0.59,9
8606715,1,65.00,0.22,10
10011026,1,118.00,0.33,8
15946250,1,99.00,0.34,10
14933190,2,100.00,0.79,9
5733098,1,75.00,0.16,9
8494318,1,100.00,0.11,8
11164847,1,120.00,0.85,9
8354523,0,108.00,1.75,9
15628991,2,120.00,0.37,6
8968860,1,47.00,2.92,10
13423063,1,54.00,0.81,9
6149840,1,90.00,1,10
5432591,1,65.00,3.04,9
1201952,1,75.00,0.82,10
6540089,2,99.00,0.61,8
8436001,3,180.00,1.46,9
2975005,2,150.00,0.74,10
7540069,2,130.00,0.69,9
11696210,2,85.00,1.17,9
16576246,3,370.00,,
6418164,1,85.00,0.38,9
3078208,1,159.00,0.79,9
13947963,1,85.00,0.81,9
13655161,2,85.00,0.71,10
7022942,2,220.00,0.38,9
1439794,1,124.00,0.58,9
15061198,1,95.00,4.78,9
15817707,3,100.00,,
6174896,1,300.00,1.58,9
17667319,2,160.00,,
9103703,1,69.00,1.63,9
12986318,1,150.00,0.29,9
16292686,1,75.00,1.27,10
10094761,1,56.00,0.49,9
7862192,1,100.00,0.11,9
8281663,2,100.00,0.18,10
15330996,1,79.00,3.44,9
13622827,1,40.00,0.33,8
16791253,1,94.00,1.70,10
7257372,1,80.00,0.28,10
687386,1,74.00,0.13,9
14394613,1,150.00,0.57,9
16465994,1,99.00,,
17682404,1,60.00,,
16185181,2,200.00,0.67,7
6779089,3,150.00,,
5009598,1,115.00,1.65,9
939698,2,195.00,0.37,9
1331954,1,125.00,0.33,9
9165626,2,110.00,3.34,9
11468792,1,60.00,0.09,10
9825880,1,85.00,1.97,9
4774677,2,90.00,0.66,9
16046867,2,164.00,0.87,9
12769180,1,109.00,0.74,10
17852910,0,126.00,,
13728656,2,100.00,0.23,8
14783779,1,135.00,0.55,10
8263903,1,65.00,0.43,10
13144675,1,75.00,0.40,8
14602663,1,80.00,2.39,9
4913607,1,185.00,,
3816284,1,129.00,0.97,9
17488520,2,200.00,,
8321319,1,110.00,1.30,8
12578367,1,87.00,0.45,9
11426389,1,40.00,0.40,10
13198751,3,170.00,,
2813493,1,150.00,0.72,9
1561264,1,75.00,2.42,9
7559712,1,190.00,,
3236227,1,76.00,0.63,9
13882569,1,80.00,0.14,10
13033832,1,115.00,0.57,8
14181885,1,125.00,0.61,10
13655101,2,165.00,1.76,9
8976050,1,135.00,0.70,9
13340861,1,79.00,4.55,10
2117442,6,498.00,1.16,9
6541993,3,95.00,0.29,9
3307124,2,175.00,1.09,9
8648306,3,220.00,0.06,8
6320255,1,99.00,2.78,9
6514123,1,186.00,0.05,2
6022608,3,200.00,0.21,8
12180517,1,125.00,,
6151188,1,60.00,0.09,9
10122850,1,120.00,0.73,8
4695968,1,100.00,0.05,10
15533244,1,151.00,0.33,8
17094623,2,65.00,1.73,10
16079869,2,160.00,0.89,8
2029095,1,65.00,1.46,10
13036975,1,85.00,1.70,9
13366832,2,97.00,0.24,9
13823402,0,80.00,0.14,4
776730,2,180.00,0.12,10
16215449,1,76.00,0.33,10
15038670,0,85.00,4.43,9
15280382,2,200.00,2.88,9
14276203,1,95.00,0.30,8
14413190,1,90.00,0.91,9
17469086,1,125.00,,
5921275,1,139.00,0.42,10
17455601,2,90.00,1,10
13260381,2,150.00,0.11,10
1073426,3,250.00,0.12,10
4143527,1,90.00,0.16,8
2218464,2,110.00,0.37,10
8912201,2,150.00,,
13135793,1,106.00,0.47,8
10323042,1,75.00,0.15,9
14640054,1,50.00,2.45,9
415619,1,145.00,0.84,10
16707488,1,60.00,3.08,9
5529396,1,100.00,0.41,8
9801366,1,110.00,0.26,9
13628836,1,119.00,1.46,10
8115156,2,125.00,0.42,10
17487412,2,210.00,1,8
8607603,1,120.00,1.70,9
15851231,2,225.00,1.00,10
9088830,1,40.00,3.20,10
3863863,2,150.00,,
15980375,1,140.00,0.47,9
581299,2,93.00,0.07,9
17166123,1,117.00,,
12088607,1,80.00,0.25,10
10581278,2,150.00,0.15,9
7163785,2,150.00,0.05,
16308044,1,79.00,3.30,9
779225,3,469.00,2.22,9
250751,1,70.00,1.32,9
9576549,1,85.00,0.99,9
12088537,1,85.00,0.10,10
4177102,1,60.00,3.79,9
16182230,1,79.00,4.90,10
16704090,2,120.00,,
12444237,1,99.00,0.68,9
8121856,1,120.00,0.27,10
912209,1,85.00,0.11,10
15284373,1,100.00,1.02,10
13331256,3,225.00,,
16212507,2,149.00,,
15526415,1,101.00,0.58,10
1927634,3,299.00,0.34,9
6315670,1,82.00,0.78,8
3828168,1,90.00,0.24,10
998139,1,88.00,1.09,9
479080,1,89.00,,
12102884,1,90.00,0.48,10
8796776,1,100.00,1.95,9
14707836,1,70.00,0.15,10
513743,4,350.00,0.59,9
16575572,4,89.00,2.54,10
87758,1,65.00,0.15,9
5010214,1,100.00,0.50,9
289857,1,59.00,0.57,10
3750152,1,125.00,0.92,8
13784622,1,50.00,,
8809467,1,60.00,3.60,9
10055684,1,90.00,1.64,9
14998245,1,110.00,0.34,10
14570309,1,90.00,0.44,9
8650287,2,135.00,0.23,9
14815634,1,70.00,0.30,10
3926355,1,74.00,2.16,9
15788336,2,100.00,0.33,10
6112297,2,140.00,0.38,8
17351719,1,79.00,,
2503773,1,91.00,1.11,9
17843202,2,140.00,,
1229823,2,135.00,0.45,9
14724080,2,400.00,,
3317378,1,90.00,0.56,8
1819625,2,125.00,0.34,10
794927,1,60.00,4.12,9
2343911,1,80.00,0.43,9
10727360,2,189.00,0.17,9
2115161,1,120.00,2.92,10
4043258,2,100.00,0.58,9
8266082,0,80.00,0.55,9
1097257,1,70.00,0.17,9
14665292,1,119.00,1.57,9
4899798,1,55.00,1.63,10
9882438,1,99.00,0.49,9
3823815,1,105.00,0.24,9
57408,2,100.00,5.00,10
7584256,1,99.00,1.92,9
1911182,1,78.00,4.75,8
8268203,1,75.00,0.12,10
5128628,1,59.00,0.88,10
4630943,1,89.00,0.17,8
141708,2,98.00,1.03,9
1491346,1,90.00,0.54,9
14760457,1,175.00,0.17,10
3096977,3,224.00,0.15,8
6267190,1,124.00,0.18,9
5915895,2,144.00,0.32,9
4736237,2,101.00,1.08,8
17384687,2,225.00,,
16139425,1,75.00,0.72,10
13779263,2,79.00,0.39,8
15907296,1,90.00,1.33,10
15159086,1,75.00,2.31,10
9060570,1,40.00,0.81,8
6340674,1,40.00,0.29,9
15351762,1,98.00,,
14012068,1,325.00,0.29,8
10762669,1,30.00,0.25,10
13611183,1,52.00,2.36,9
17960667,2,165.00,,
10443563,1,100.00,0.72,9
8759643,1,90.00,1.14,9
13443821,1,110.00,0.42,9
11248354,2,100.00,0.25,10
17309935,2,189.00,1,8
5489185,1,134.00,0.63,9
737818,1,100.00,0.73,9
1521973,1,100.00,0.39,9
12377820,1,40.00,1.79,10
16851171,1,79.00,,
15743171,2,149.00,2.09,10
9890743,1,120.00,0.39,9
1327047,2,250.00,0.22,9
12438900,2,100.00,0.68,9
14831796,1,125.00,0.60,9
16526897,2,218.00,0.99,7
13183510,1,119.00,0.38,8
13695316,2,150.00,0.33,8
9608455,1,65.00,1.67,9
6340512,10,640.00,,
13645063,1,65.00,2.55,9
4761760,3,175.00,0.25,10
4640889,2,225.00,1.31,9
11837622,3,150.00,0.16,10
6012794,1,140.00,0.34,9
9457746,1,120.00,0.59,9
8562801,1,79.00,1.44,9
16328805,2,85.00,0.62,4
6139102,1,100.00,1.87,9
14208485,1,110.00,0.21,
2133234,0,90.00,4.89,9
10433058,3,250.00,,
4771262,1,100.00,0.30,10
3841339,0,95.00,0.32,9
12307892,1,65.00,0.55,8
13294791,2,200.00,,
3546892,1,85.00,0.30,10
13970591,1,100.00,1.37,9
15388064,2,95.00,1.11,9
1461648,1,80.00,0.86,9
5234612,1,86.00,4.05,9
15545816,1,100.00,0.93,9
16436598,1,79.00,,
15135254,1,80.00,1.03,10
7589221,1,130.00,0.38,8
13994591,2,129.00,0.65,10
7796621,1,100.00,0.16,10
7257647,1,85.00,,
11386410,1,65.00,0.08,8
7714232,1,159.00,0.40,10
13906273,1,90.00,1.07,9
9817391,2,200.00,0.07,10
16787521,1,79.00,4.71,10
8405838,1,100.00,0.17,8
2542881,2,150.00,,
8544815,1,69.00,0.39,9
52490,1,78.00,0.58,9
10329714,1,100.00,0.49,9
17375788,1,85.00,1,10
17744692,5,400.00,,
10758185,2,150.00,0.68,9
2870512,2,125.00,0.49,10
17505648,2,165.00,,
12924236,1,110.00,0.66,9
6189960,2,125.00,1.46,9
12694820,2,90.00,1.15,10
2336764,2,109.00,0.60,9
3130083,3,275.00,0.09,10
7883981,2,126.00,0.32,9
934060,1,385.00,1.26,9
17309711,2,100.00,1,10
4955715,1,85.00,0.25,9
4829273,2,99.00,0.86,9
8269919,4,350.00,0.05,10
12110035,1,75.00,2.49,10
13667009,1,125.00,,
4169270,1,130.00,0.42,8
17741047,1,125.00,,
16951138,1,114.00,,
9057489,1,79.00,2.11,10
4153760,1,45.00,5.48,9
16015567,1,100.00,1.65,9
14726332,2,150.00,1.40,10
4838557,1,85.00,0.77,9
9482236,2,95.00,0.13,9
3915084,1,125.00,1.10,10
12558273,3,70.00,0.18,10
8440136,1,75.00,1.25,10
9746645,1,115.00,0.80,9
4513665,2,100.00,0.07,7
7511434,3,120.00,0.15,10
16201997,1,70.00,0.80,9
4884758,1,30.00,0.14,10
15351360,1,39.00,0.52,9
17120477,2,150.00,1.61,10
12822250,1,80.00,0.09,
14240630,1,89.00,1.13,9
1129677,5,250.00,0.22,8
6859068,1,98.00,0.31,9
5682310,1,80.00,0.21,10
6367488,2,99.00,0.25,9
13350004,1,105.00,0.23,10
2694094,1,108.00,0.17,9
8398522,1,299.00,0.34,8
9482128,0,155.00,0.31,9
1457959,1,317.00,0.29,9
11306602,1,115.00,1.33,9
7386205,4,110.00,0.44,9
2700366,1,90.00,0.86,9
15158048,0,80.00,0.58,8
995124,2,300.00,1.26,9
11613486,2,100.00,0.09,10
3777878,0,89.00,0.37,9
1687286,2,95.00,0.21,8
10830812,1,90.00,0.24,9
7519976,1,95.00,0.48,9
13723769,2,125.00,2.03,9
4049668,1,85.00,1.45,9
5439801,2,120.00,2.58,9
17280061,1,75.00,,
8699956,1,130.00,0.29,8
11946705,3,130.00,0.08,10
17550031,1,90.00,,
3795382,2,135.00,0.47,9
13373546,1,60.00,0.73,10
14469825,1,45.00,5.96,7
1091528,1,100.00,0.52,9
11603060,2,395.00,3.55,9
2972662,1,95.00,1.45,10
17874064,1,85.00,,
10697858,0,100.00,0.15,10
16310122,1,89.00,3.63,9
14469804,1,125.00,1.02,9
13543364,1,111.00,0.77,9
14133165,0,70.00,0.38,6
12920724,1,100.00,1.24,9
16235616,1,105.00,0.33,8
11025954,1,70.00,2,9
4436922,1,30.00,,
13614165,1,120.00,0.50,9
7320476,2,99.00,1.21,9
4693307,1,93.00,0.62,8
2370505,1,89.00,1.45,9
11618758,3,95.00,0.58,9
5383340,1,75.00,0.48,10
6801851,1,90.00,0.54,9
5712846,2,125.00,0.65,10
10169983,1,66.00,1.31,9
18000840,2,199.00,,
313778,2,65.00,0.62,9
6652156,2,185.00,0.32,10
16109440,1,80.00,0.33,10
6310268,1,69.00,1.38,8
13552734,2,250.00,0.12,8
14146873,3,149.00,0.52,10
17771422,4,180.00,,
5317101,1,150.00,0.04,10
12164344,1,95.00,0.48,8
14689298,1,119.00,0.61,9
12532033,3,250.00,,
11312357,2,100.00,,
10712917,1,90.00,0.07,8
17615865,1,77.00,,
2763589,1,43.00,2.92,9
16989622,1,90.00,3,10
2892780,2,155.00,,
1493967,1,135.00,1.71,9
16270755,1,119.00,0.33,8
12266312,1,80.00,0.09,6
14689234,6,450.00,1.16,9
17019573,0,125.00,,
3945144,0,75.00,0.92,9
3029661,2,138.00,0.44,9
1559969,1,135.00,0.62,9
2275974,1,70.00,0.19,9
14469293,1,75.00,2.97,9
17163974,1,59.00,0.71,10
16856168,1,60.00,1.61,10
11619891,2,105.00,1.95,10
15626831,1,120.00,3.10,10
16277898,1,149.00,2.88,9
16495684,1,80.00,0.33,10
11389080,1,50.00,,
1353295,1,79.00,0.89,9
12118316,2,100.00,0.80,9
3352134,3,115.00,,
12198280,1,100.00,0.28,9
6500964,2,190.00,0.18,10
9772215,2,130.00,1.12,10
12104462,0,80.00,1.00,10
12862861,1,120.00,0.44,8
3258033,1,49.00,1.75,10
3450398,2,119.00,0.37,9
6892880,1,99.00,1.07,10
13776740,1,80.00,0.33,6
13486108,3,129.00,0.33,8
17968939,1,79.00,,
6310539,2,99.00,1.22,9
3961071,2,100.00,0.27,9
14326944,1,65.00,2.08,10
638555,2,250.00,0.17,10
5190193,2,150.00,0.66,8
16696921,1,98.00,2,10
3419443,3,160.00,0.14,9
3781081,3,160.00,0.14,9
441424,3,150.00,0.28,9
17877618,1,65.00,,
9357923,1,79.00,0.19,9
16009831,0,100.00,0.86,4
17522845,1,85.00,,
17935656,1,125.00,,
10582203,4,299.00,0.27,9
13220878,0,74.00,1.98,9
12109792,4,152.00,0.13,10
13974532,2,149.00,1.50,9
1973390,1,88.00,0.51,9
6986896,2,270.00,0.25,10
14924799,2,215.00,0.42,8
8494215,1,50.00,,
8641456,1,42.00,1.92,9
16632818,2,115.00,1.87,10
12666793,2,399.00,,
15840560,1,90.00,0.94,10
9710323,1,110.00,0.07,
7851291,1,86.00,0.32,10
1525316,3,210.00,1.66,9
15998740,1,106.00,,
6554924,4,295.00,0.19,9
11877248,2,99.00,0.96,8
4465575,2,169.00,0.49,10
15341897,1,69.00,1.50,10
7909816,1,85.00,,
15965281,2,125.00,,
13383439,1,140.00,0.35,9
17581861,1,97.00,,
16440949,1,75.00,0.33,10
9581513,1,63.00,0.26,9
6965013,1,135.00,0.21,9
862597,1,109.00,2.36,9
9641683,1,85.00,1.36,9
14665451,0,175.00,1.32,10
12459737,1,100.00,,
11814622,1,110.00,0.18,10
7506985,1,94.00,0.31,10
16708542,1,115.00,1.50,10
13289721,1,99.00,0.66,10
1734427,1,40.00,1.08,9
7042388,1,80.00,0.69,10
16926905,3,200.00,,
14665429,1,60.00,1.56,10
9942636,1,80.00,0.36,9
9619069,0,65.00,0.07,8
12563689,3,140.00,0.47,8
4601431,1,90.00,,
17512018,1,89.00,,
1224935,3,225.00,0.18,9
7751187,2,165.00,,
13125133,1,95.00,0.99,9
12436996,2,200.00,0.58,9
16107557,2,188.00,0.99,9
11613729,3,165.00,0.60,9
7357862,1,90.00,0.44,9
17714074,1,74.00,,
16329181,1,95.00,,
16494093,1,115.00,,
312654,1,85.00,0.12,10
1514753,1,80.00,0.49,9
1525046,1,110.00,0.30,9
8897613,1,90.00,0.23,10
44805,1,95.00,1.48,9
15112883,1,100.00,,
2026455,9,622.00,0.93,9
454056,1,95.00,0.35,9
10361092,2,129.00,0.85,9
8198363,2,99.00,0.62,9
8458099,0,73.00,0.12,10
13143914,1,115.00,0.99,10
10358619,1,120.00,0.57,10
7925049,1,104.00,0.24,9
4298935,2,150.00,0.23,9
13536666,2,120.00,0.82,8
7671152,1,80.00,0.53,9
5479452,1,99.00,0.62,9
7213232,1,69.00,2.32,9
9932130,1,75.00,0.59,8
10227023,1,100.00,0.25,9
17415640,1,95.00,3,10
10554675,1,99.00,0.99,8
7472145,1,70.00,0.49,8
10180487,2,160.00,1.27,9
10259745,3,130.00,,
17361996,0,135.00,1,10
14191649,1,150.00,0.27,9
16901707,1,79.00,1,2
15305704,1,70.00,0.68,10
14584787,2,129.00,1.88,9
10161099,1,110.00,1.37,9
14144278,1,90.00,1.51,10
13146066,2,200.00,,
16095028,1,110.00,3.57,10
2133675,1,70.00,0.34,10
1904297,3,490.00,0.58,9
13375268,1,35.00,0.10,8
5937687,1,100.00,0.31,9
1215407,1,120.00,0.04,10
1639096,2,190.00,0.10,10
12163490,1,80.00,,
2529643,1,98.00,0.72,10
2234721,2,95.00,0.14,10
16157528,2,175.00,0.27,10
16943959,1,80.00,,
4692365,3,219.00,0.04,10
2854612,1,150.00,,
8657220,2,225.00,0.36,10
6161365,1,113.00,0.17,9
12064496,1,74.00,1.28,9
10291708,1,100.00,0.19,8
3402833,4,350.00,0.22,10
595678,2,130.00,0.24,10
16875939,3,250.00,,
10357996,1,135.00,0.81,9
4426990,3,150.00,0.65,10
2788545,2,170.00,0.33,10
3673223,1,65.00,0.28,10
13012082,1,95.00,1.17,9
7539820,2,180.00,0.20,9
11603045,2,349.00,0.38,10
13896803,1,30.00,0.12,10
8590437,1,90.00,0.26,8
5409199,1,99.00,0.21,8
16002117,1,60.00,0.24,10
3943487,1,80.00,0.37,9
13896058,2,125.00,0.48,10
1938510,2,320.00,1.53,9
14210950,0,89.00,0.77,10
1509400,2,150.00,0.53,8
10513107,1,99.00,0.25,10
11307026,1,118.00,0.58,9
2818,1,79.00,1.95,10
11310110,1,114.00,0.56,9
1184777,2,121.00,0.92,9
15340557,1,80.00,1.26,8
16704281,2,56.00,,
17891778,1,100.00,,
15861762,1,150.00,,
12257182,2,80.00,,
17335754,1,65.00,1,10
7996860,2,115.00,,
8717725,1,94.00,0.06,10
2393492,1,99.00,0.33,9
6510134,0,125.00,0.92,10
8263224,1,100.00,0.11,10
13732168,2,100.00,0.55,10
14190815,1,85.00,0.99,10
6046073,1,80.00,0.53,10
5820162,1,129.00,1.85,10
14107295,1,110.00,0.98,9
13567216,1,120.00,0.60,9
17716769,1,50.00,,
11501596,2,155.00,3.14,8
7772779,3,195.00,,
9312697,1,39.00,1.28,9
858666,1,140.00,4.99,10
1443515,1,75.00,0.39,10
6619943,0,90.00,2.17,9
7505530,2,100.00,0.63,9
3349039,1,98.00,0.48,9
6724019,1,85.00,0.63,9
13370965,1,100.00,3.73,9
919118,1,89.00,0.36,9
13036454,1,120.00,0.48,8
9766629,4,150.00,0.28,10
13861881,1,120.00,1.19,9
1639387,2,115.00,0.07,9
9339846,0,65.00,0.43,10
2294713,1,85.00,1.35,9
10322779,1,90.00,0.67,10
5368632,1,90.00,0.50,10
7570081,1,120.00,0.05,
13501077,1,95.00,0.85,10
15368822,1,94.00,2,9
17859181,2,250.00,,
10097615,0,80.00,2.04,9
6088524,1,110.00,1.11,9
10158587,1,89.00,,
9732180,2,119.00,0.30,10
7898257,2,125.00,0.37,10
13567062,0,130.00,0.73,8
15373075,1,40.00,2.92,10
1410121,1,95.00,0.88,10
1835186,1,54.00,3.34,10
6816828,1,90.00,,
13472401,2,108.00,0.12,8
6226374,0,79.00,0.09,10
8176659,0,60.00,0.11,6
17170477,1,59.00,0.57,10
9410136,0,90.00,4.99,9
4265569,1,70.00,1.30,9
2359529,2,100.00,0.87,8
15892707,0,100.00,1.91,9
17793207,2,175.00,,
17793177,1,59.00,,
17596538,1,60.00,,
16585365,2,85.00,1.14,10
14587372,2,149.00,0.91,10
2397538,1,125.00,0.38,9
13599479,0,80.00,0.12,10
17688200,1,93.00,1,8
14516642,3,200.00,4.41,9
262209,1,73.00,0.11,9
11244821,1,60.00,0.98,9
585258,1,90.00,0.22,8
693475,2,325.00,0.58,9
13631833,1,110.00,0.23,10
16591404,1,80.00,2.44,9
4278399,1,69.00,1.24,9
13797285,1,35.00,0.22,9
12981383,1,104.00,0.20,9
16358380,1,130.00,0.33,8
7017061,2,85.00,0.20,10
16748989,1,119.00,,
5869943,1,75.00,0.66,9
11702606,1,90.00,0.34,9
15667547,1,69.00,3.85,10
17371458,2,85.00,1,2
16119411,1,100.00,,
15077678,1,99.00,0.47,9
15013340,0,84.00,0.74,10
13328322,3,99.00,,
11115316,1,100.00,3.12,9
16224508,1,50.00,1.53,8
15441407,1,95.00,1.26,10
728527,2,85.00,1.27,9
13609920,1,90.00,,
12748491,2,134.00,3.09,9
16000278,2,150.00,0.44,10
15077400,2,199.00,0.63,9
14527831,1,100.00,,
462809,1,72.00,1.91,9
1350408,2,115.00,0.69,9
1776383,1,80.00,0.47,9
920320,1,119.00,0.23,9
16061656,0,120.00,,
8030539,1,160.00,0.16,9
759696,3,295.00,0.08,9
588477,3,375.00,0.82,9
744386,2,260.00,0.11,10
14757116,2,240.00,3.30,9
5132885,3,330.00,0.22,10
9850294,1,119.00,0.13,9
15879657,1,50.00,2.16,10
5852675,3,480.00,0.09,9
6650939,1,200.00,,
13181587,1,95.00,0.42,10
16420514,2,246.00,0.98,10
2541837,2,110.00,0.40,8
744520,2,260.00,0.17,9
7335573,1,155.00,,
13756597,3,200.00,0.24,10
14211678,1,150.00,1.75,8
14444692,1,90.00,,
14867154,1,200.00,,
14152377,1,70.00,1.43,10
14152376,1,125.00,1.47,10
5859463,2,149.00,,
714884,1,130.00,1.59,9
17950858,1,200.00,,
8609137,1,150.00,0.24,10
