id,bedrooms,price,reviews_per_month
9406582,0,65.00,3.21
4491361,1,60.00,1.99
9832499,1,112.00,3.56
142508,1,27.00,0.56
9307110,3,180.00,0.65
15533007,1,30.00,0.36
721870,2,70.00,0.22
14877584,1,35.00,0.71
17990535,1,70.00,
9306858,3,191.00,0.73
15488731,1,69.00,3.39
3442922,2,115.00,2.26
12585206,2,101.00,5.36
11960575,1,57.00,3.50
7472531,1,86.00,3.23
17492796,1,35.00,3.53
5996687,1,52.00,
492221,1,69.00,1.81
6295843,1,41.00,5.44
12866986,2,80.00,1.16
5243329,1,85.00,0.06
17826217,1,48.00,1
1868170,3,190.00,1.13
1165976,1,16.00,
13730055,1,25.00,0.11
6553837,1,30.00,0.05
17793244,1,69.00,
18088122,1,30.00,
15827594,1,50.00,
14942849,0,55.00,3.02
5177966,1,65.00,0.67
6554204,1,30.00,0.14
11043372,1,70.00,5.79
7766534,1,35.00,
18088037,1,30.00,
1638499,1,35.00,0.06
17563726,1,99.00,1
11877073,1,52.00,7.57
14736623,1,19.00,5.63
14280234,1,20.00,6.36
6773054,1,29.00,5.93
17681447,1,25.00,
13691956,1,50.00,4.55
17496405,1,34.00,2.57
9974641,1,64.00,1.94
5782941,3,120.00,3.37
8809721,1,30.00,
524003,1,65.00,3.49
13484183,1,29.00,1.02
15546691,1,66.00,4.44
16386045,1,23.00,
13430276,1,25.00,
5668662,1,60.00,3.38
785199,1,39.00,
11329943,1,39.00,2.65
7766165,1,28.00,1.36
16505879,2,50.00,0.93
12994845,1,50.00,4.31
12174102,1,60.00,1.94
13755327,0,55.00,1.81
4659571,1,25.00,3.18
3172226,3,85.00,2.90
7149673,1,58.00,0.61
947169,0,48.00,1.65
743650,1,25.00,3.57
2916976,1,30.00,5.34
2714802,2,65.00,4.01
12998050,1,39.00,2.62
14046107,2,55.00,2.64
15812644,0,45.00,3.14
936207,1,55.00,2.23
15030779,1,60.00,3.37
7427956,1,20.00,0.10
10481818,1,32.00,3.15
18019822,2,100.00,
4573540,1,22.00,0.82
5722694,1,20.00,1.69
8315932,1,35.00,1.04
7561278,1,48.00,0.81
5111582,1,85.00,2.66
2576294,1,50.00,2.96
5547854,1,28.00,3.47
17222895,1,45.00,1
17724422,2,52.00,2
15432882,1,55.00,2.07
16109272,2,90.00,5.58
3386099,1,45.00,5.05
4725879,1,45.00,4.14
13196254,1,50.00,3.47
13499646,1,85.00,4.86
75609,1,59.00,0.55
7031712,1,85.00,2.09
12409611,1,35.00,2.91
3796653,1,20.00,0.25
13823194,1,40.00,1.71
15978889,1,20.00,1.09
12417112,1,49.00,5.52
16170136,2,149.00,2.38
3461333,1,28.00,7.45
14565087,1,16.00,0.45
17186995,1,100.00,
8253343,3,140.00,3.19
15365955,1,41.00,3.91
13184834,1,56.00,2.17
14467965,1,32.00,0.57
5206353,0,34.00,4.02
11923938,1,45.00,0.32
13970404,1,29.00,1.68
14580793,1,20.00,0.62
745472,1,50.00,2.45
18054736,1,25.00,
8141573,1,37.00,2.65
12346352,1,33.00,0.92
11099220,1,35.00,4.32
6570519,1,42.00,2.82
5305549,1,70.00,1.36
17676506,1,45.00,1
17735333,1,48.00,
843700,1,50.00,0.21
13171584,1,40.00,
14263958,2,38.00,7.01
14907807,1,47.00,1.29
12888827,1,30.00,0.93
3860173,1,25.00,0.09
15816639,1,30.00,0.39
16105175,1,110.00,0.71
3861249,1,18.00,
2966350,1,50.00,3.77
13639668,1,63.00,6.34
5264999,1,35.00,5.67
7968113,1,25.00,2.51
4022096,1,26.00,0.77
15479605,2,100.00,0.54
11203682,1,40.00,0.25
2669639,1,75.00,0.64
4222180,1,20.00,8.75
199201,1,70.00,1.28
18072915,1,47.00,
18103963,1,42.00,
16536486,2,105.00,3
4319780,1,40.00,2.02
6791167,2,37.00,1.06
8283806,1,25.00,0.16
2451913,3,115.00,0.72
8509461,1,45.00,2.49
2355580,2,120.00,0.37
17035079,2,80.00,3.87
17750809,3,190.00,
13104238,1,75.00,3.20
17715818,1,30.00,
5429605,0,55.00,2.73
8046046,1,35.00,0.49
16894800,1,25.00,0.97
4383859,1,75.00,2.30
5438590,1,25.00,0.13
17731717,1,62.00,
6907015,1,45.00,
13576656,1,30.00,7.78
12807973,2,50.00,5.23
15723292,1,40.00,0.78
2190927,0,70.00,4.71
7272774,1,28.00,0.11
17220116,0,79.00,1
2816173,1,38.00,2.20
189512,1,70.00,7.80
5260429,1,25.00,3.60
2784017,1,35.00,4.93
17652041,1,16.00,
348334,1,25.00,1.46
9459699,1,35.00,0.06
18037011,1,80.00,
5371668,1,45.00,2.96
14274304,1,44.00,1.52
17152296,0,69.00,4.82
15081897,2,69.00,2.76
4110229,1,51.00,2.92
12705598,1,25.00,4.01
11964027,1,50.00,1.52
773861,3,68.00,1.66
18029732,4,180.00,
6542435,2,90.00,0.04
16764273,2,63.00,7.08
3861185,1,20.00,0.05
724700,1,90.00,0.59
15785685,1,26.00,3.45
17693268,5,200.00,
3860507,1,20.00,
13456650,1,23.00,
3860970,1,25.00,
13853034,1,42.00,0.30
14417606,2,80.00,3.59
15526014,1,75.00,1.33
14894437,1,47.00,4.40
7000595,1,50.00,
7522745,0,50.00,1.33
15670062,1,35.00,4.55
883311,,38.00,4.96
16415755,1,24.00,
12660354,1,71.00,0.72
17131753,1,60.00,
10381431,0,33.00,1.50
7208299,0,50.00,0.12
8517898,1,15.00,
11690240,1,38.00,0.42
17151820,2,55.00,2
16440440,2,40.00,0.55
13410693,1,30.00,
10713362,2,90.00,4.86
15716931,1,49.00,4.84
17153112,1,45.00,5.25
322548,1,95.00,0.51
2325805,1,60.00,4.14
9901505,1,15.00,0.13
16959438,1,75.00,1.43
222411,1,95.00,0.58
14711576,1,29.00,0.16
13270355,1,55.00,7.63
4728237,1,30.00,3.91
13930342,1,45.00,1.00
7643800,1,25.00,
4595967,0,50.00,1.65
129580,1,50.00,2.00
13499800,3,120.00,2.21
13529348,1,65.00,1.58
12903625,0,46.00,4.69
17535577,1,119.00,
13764800,1,41.00,3.71
13402286,1,22.00,2.29
6936094,1,38.00,0.05
7063814,1,33.00,0.16
4382043,1,23.00,1.92
14463358,2,85.00,5.63
7171724,1,24.00,2.29
6841120,1,21.00,2.37
17282467,2,75.00,2
8056210,0,67.00,3.04
7954132,2,25.00,1.78
7235694,1,56.00,2.76
8394957,0,48.00,2.72
13723994,1,22.00,3.20
7436606,2,80.00,2.69
4478796,1,30.00,1.68
16475037,1,22.00,
13052309,1,36.00,2.14
12365164,1,40.00,0.31
9535469,1,75.00,2.09
16205040,1,40.00,5.00
13620167,0,38.00,5.81
17792060,1,25.00,
9812499,3,92.00,3.11
16729034,1,48.00,5.81
11716618,0,50.00,5.21
13647412,1,42.00,2.76
13691348,1,44.00,4.07
3154076,1,28.00,0.95
568916,1,35.00,0.87
15530405,1,70.00,5.15
16853316,1,50.00,2.57
15053823,2,71.00,3.10
5353419,1,26.00,0.24
13629756,1,18.00,0.57
2382378,1,50.00,2.17
17250498,1,20.00,3.13
10073858,1,25.00,0.33
4370407,1,53.00,4.93
13095346,1,45.00,1.61
5062060,0,45.00,1.60
16721056,1,55.00,
1163504,1,35.00,2.56
11417279,2,115.00,0.19
11883337,1,72.00,0.33
12142109,0,72.00,0.75
12202409,2,115.00,1.43
1006081,1,34.00,1.01
8334816,3,95.00,1.87
4276735,4,158.00,5.30
13739272,0,40.00,3.54
15141334,1,48.00,6.70
16264717,1,40.00,0.25
16466310,1,80.00,
12309658,1,90.00,0.08
13555411,1,50.00,3.32
4638669,1,60.00,2.05
4138837,1,55.00,2.31
17019617,1,70.00,3.27
13860105,1,20.00,0.11
15728677,0,60.00,0.30
15951317,1,45.00,6.00
3763067,1,72.00,3.98
13528070,0,54.00,3.19
6961269,2,48.00,6.05
11550407,1,62.00,8.04
12084267,1,45.00,5.77
17427098,2,97.00,
8470560,2,60.00,2.83
4815012,1,61.00,3.10
17811741,2,85.00,1
17263012,1,45.00,2
7744427,1,60.00,2.11
17648404,3,75.00,
4877814,1,38.00,1.29
478217,1,30.00,0.35
14393819,2,68.00,1.29
12883473,1,45.00,0.19
14472291,1,51.00,
8701236,0,55.00,1.36
319658,1,75.00,1.80
16668833,1,59.00,2.54
13330296,2,70.00,7.84
17027612,0,45.00,2.95
11490773,1,35.00,0.94
11418947,1,50.00,0.95
11705453,1,18.00,
18085277,1,75.00,
10744346,2,75.00,5.08
797713,1,75.00,0.27
1022800,1,50.00,0.81
10406938,2,79.00,1.08
13777389,2,60.00,
16700580,0,50.00,1.18
1092967,1,40.00,1.19
15673149,1,40.00,0.56
9974530,3,221.00,1.30
5371540,4,190.00,2.38
1274441,1,65.00,0.71
462072,2,115.00,0.46
13475757,1,30.00,0.57
12841574,1,39.00,4.11
11891516,3,110.00,0.60
2638909,2,70.00,0.50
11432210,2,140.00,1.90
9263387,1,65.00,0.72
17716832,1,40.00,
13555382,1,35.00,0.13
10793671,1,35.00,0.48
17102191,2,66.00,3.16
11560089,1,45.00,4.06
1200971,0,65.00,1.17
17301242,1,50.00,1
11426768,2,82.00,2.71
9212192,1,60.00,1.42
15969783,2,85.00,5.29
14434067,0,45.00,4.50
13874329,1,68.00,3.50
1742183,2,67.00,3.78
15999353,2,89.00,1.61
9583649,1,60.00,0.19
13623143,2,99.00,1.05
16411297,1,27.00,
16118800,1,28.00,0.76
12574515,1,30.00,
9858553,1,13.00,
14342415,1,45.00,0.27
3895070,2,100.00,4.85
17102487,2,30.00,5.79
9306124,1,50.00,3.90
11101978,1,78.00,3.53
9088445,2,59.00,4.42
17694801,1,30.00,
2451036,2,130.00,
17301558,1,30.00,
4677501,1,66.00,0.54
18070750,1,32.00,
10047808,1,30.00,0.92
17489976,1,38.00,
4247046,1,16.00,0.23
14061933,1,17.00,1.12
12607463,0,29.00,1.07
7127848,3,40.00,
7522424,1,10.00,
1644403,1,63.00,4.10
4588717,1,30.00,1.69
429604,0,65.00,0.04
8916524,3,200.00,0.19
200258,1,55.00,
233011,1,48.00,0.39
8755195,1,65.00,1.43
268275,1,72.00,0.66
13925184,1,29.00,4.57
18094168,1,27.00,
12196696,1,28.00,0.95
17569907,1,20.00,
6071026,1,35.00,0.11
15140170,1,40.00,4.29
17712149,1,41.00,
13834360,2,85.00,1.23
1955384,1,55.00,0.05
5869206,1,105.00,5.03
6910173,1,30.00,0.05
4626795,0,55.00,0.88
7737075,1,50.00,0.41
14719157,1,50.00,1.04
16516540,1,53.00,4
15726578,1,38.00,0.66
11770071,1,24.00,0.08
5249232,1,52.00,5.67
1153242,1,50.00,2.29
15961919,1,76.00,0.50
16215771,0,55.00,
8755504,1,55.00,2.75
9274906,1,29.00,1.88
7212888,1,39.00,5.89
9209376,0,42.00,4.71
17733975,1,56.00,
15699859,5,191.00,3.75
11964300,2,100.00,0.69
8064917,2,55.00,1.10
7641420,0,50.00,3.14
11770206,0,45.00,2.76
809360,1,50.00,1.60
15798210,1,40.00,3.49
12488661,0,50.00,0.63
8916973,2,125.00,0.12
135151,1,50.00,
11505677,2,120.00,1
6721589,1,40.00,0.05
13638132,1,70.00,0.38
11604023,3,85.00,1.44
13834746,1,63.00,1.93
11086797,2,125.00,1.55
12977891,1,110.00,0.34
493238,1,50.00,2.57
16320249,1,52.00,4.03
4596254,0,50.00,0.94
790636,2,70.00,0.85
14129710,1,27.00,
4755562,0,50.00,1.81
17010817,1,63.00,1.25
17853295,1,40.00,
5446082,1,39.00,0.67
16222058,3,160.00,2.50
16254070,1,60.00,0.31
2887919,1,95.00,0.50
17373928,1,59.00,4.67
15402942,1,70.00,1.99
14061859,1,37.00,
10064178,1,42.00,
6332990,1,34.00,3.43
16811997,1,32.00,1.43
3737504,1,99.00,5.84
16386018,0,55.00,2.14
1710892,1,65.00,0.49
1600919,3,120.00,0.90
5312932,0,45.00,1.47
3097328,1,60.00,1.43
12978217,4,200.00,1.78
531286,1,40.00,
1942059,2,95.00,4.46
9804644,1,30.00,0.13
6232604,1,80.00,3.83
4596316,0,50.00,1.84
15765954,1,20.00,1.39
12978259,2,150.00,0.86
5219761,1,25.00,0.53
3425435,1,35.00,1.40
8494011,1,20.00,0.11
17633803,1,28.00,3
1383366,1,39.00,0.41
994326,0,35.00,0.43
7573986,1,21.00,7.28
5313039,0,50.00,1.77
1053180,2,70.00,1.54
14476260,1,30.00,1.76
16124081,1,80.00,0.32
17696958,1,75.00,
11733184,0,65.00,5.14
13308530,1,26.00,1.86
10228300,2,50.00,3.51
18085722,0,45.00,
14392390,2,60.00,1.14
14425166,3,119.00,4.38
5313142,0,50.00,2.19
15141125,0,50.00,5.11
14729601,2,60.00,1.57
3588117,1,25.00,3.30
11178644,1,70.00,3.44
821860,1,59.00,4.56
16140238,1,79.00,0.99
16913075,1,33.00,2.11
18104345,1,40.00,
14425190,1,35.00,3.65
13374152,1,23.00,
5409077,2,140.00,0.72
6424891,0,48.00,1.39
10984585,1,75.00,5.83
16515248,2,95.00,3.75
1704065,2,60.00,3.91
10722467,1,55.00,3.86
2087574,1,33.00,4.29
11665588,1,25.00,0.49
5313252,0,50.00,1.74
9542820,1,49.00,4.28
3285554,1,50.00,0.68
10893923,1,45.00,0.21
15667962,1,49.00,
15736028,1,65.00,1.50
15473867,1,54.00,4.34
14852766,1,30.00,2.13
17273642,0,45.00,4.39
2558321,2,49.00,3.43
14354063,1,25.00,3.12
9470166,1,50.00,5.88
17205668,1,115.00,
8470935,1,65.00,3.01
14647341,1,43.00,0.28
721057,2,46.00,6.45
5835176,0,45.00,2.04
37716,1,147.00,
14130496,3,125.00,0.77
6132582,1,35.00,0.11
1333817,3,150.00,1.62
15012723,2,100.00,4.82
15763907,3,210.00,3.70
3861217,1,25.00,
13861283,1,19.00,0.11
15900035,1,60.00,0.50
8809189,1,25.00,
11080603,2,135.00,
10100106,1,65.00,1.61
754926,1,59.00,0.74
15143840,0,50.00,2.83
3211626,2,150.00,
17444981,1,77.00,6.18
229664,1,55.00,4.95
14294462,1,47.00,1.78
9144858,1,40.00,0.06
1056151,1,75.00,2.96
17914450,3,20.00,
9739752,1,55.00,1.55
661255,1,42.00,0.58
12719139,1,70.00,2.84
11962952,2,85.00,0.54
15243863,2,55.00,2.39
12480438,1,26.00,3.12
3284565,1,50.00,0.19
12518667,1,60.00,3.27
12791737,1,35.00,
9180256,2,140.00,
8810426,1,20.00,
17170928,1,39.00,3.21
17662475,1,70.00,4
5999278,3,55.00,3.19
15242424,1,52.00,5.47
9210597,0,125.00,0.92
7340569,1,27.00,4.57
9767638,2,100.00,4.42
13737712,1,59.00,6.00
8948488,1,89.00,0.46
17760842,0,40.00,
8842365,1,70.00,4.01
16903303,1,25.00,6.86
16291069,2,105.00,5.55
15139424,1,25.00,3.00
2266406,1,85.00,0.37
15179585,1,45.00,0.15
17145686,1,24.00,1.05
17175864,1,24.00,
8361265,1,48.00,5.51
4792425,2,59.00,1.33
7446385,2,74.00,4.71
8494996,0,60.00,3.00
9573767,1,65.00,2.28
7574921,1,33.00,1.25
728978,1,50.00,2.62
12749767,1,45.00,
13768127,1,22.00,0.14
16419818,2,70.00,
1901306,1,60.00,0.83
3699616,1,17.00,3.68
8719352,2,99.00,3.08
5120000,1,69.00,4.66
16336674,1,90.00,1.22
16614320,1,50.00,0.95
6265528,1,70.00,2.85
14388312,0,47.00,3.51
1087049,3,230.00,1.07
9150620,1,70.00,0.88
2990191,1,45.00,3.60
16425132,2,49.00,3.60
7512252,3,140.00,
15474883,1,55.00,3.65
3973273,1,74.00,4.38
499911,2,95.00,1.39
14604571,1,59.00,4.17
1346747,1,69.00,0.62
9836209,1,65.00,1.62
16556322,0,42.00,2.54
16881356,2,100.00,1.88
15242948,1,80.00,1.80
4096947,1,50.00,1.77
13934903,1,15.00,4.13
17716874,1,15.00,2
3097553,1,70.00,0.33
16485628,1,100.00,1.43
934057,1,75.00,0.73
16778240,1,55.00,3.43
13440784,1,30.00,0.22
4232982,2,80.00,0.17
14287884,1,80.00,2.14
10884903,1,79.00,0.86
8881201,1,80.00,0.33
17051272,1,43.00,1.61
8367333,1,35.00,2.09
16040928,1,70.00,5.32
5672272,1,48.00,3.64
14102157,1,59.00,2.53
17965412,1,45.00,
427407,0,65.00,0.12
1283931,1,59.00,0.22
16942481,1,70.00,7.08
17678527,1,60.00,
11603410,3,180.00,0.40
2551440,1,24.00,2.17
7701586,0,60.00,7.35
8077894,0,55.00,8.40
3621872,0,70.00,1.42
3093756,1,27.00,
7233336,3,130.00,0.30
16894877,1,42.00,2.68
16375615,1,42.00,3.06
18073815,1,100.00,
12183493,3,156.00,3.41
14245709,2,200.00,0.33
13650862,3,85.00,2.27
8075920,2,120.00,0.13
7818234,1,57.00,0.49
3727225,0,45.00,0.70
12760488,2,70.00,2.10
17508264,1,18.00,6.18
4109751,2,80.00,2.89
18101727,0,39.00,
5393553,1,55.00,0.73
16801780,1,35.00,2.14
12078264,0,60.00,
14994623,3,195.00,3.43
12067598,1,73.00,0.17
5557440,0,95.00,2.20
11608880,2,120.00,4.90
12340504,1,25.00,0.58
14852941,1,48.00,3.16
117919,1,57.00,4.09
9811609,2,120.00,5.36
2270560,1,100.00,
6069525,1,35.00,0.71
9708445,1,45.00,5.53
14399261,1,72.00,1.76
8546168,1,29.00,0.33
15949926,1,30.00,1.56
8511594,1,25.00,
16327716,1,65.00,0.90
13651430,1,52.00,0.25
2630673,1,50.00,2.04
4247039,1,30.00,0.11
16109081,1,52.00,0.73
4246928,1,15.00,9.21
402546,1,81.00,0.32
17409160,2,59.00,3.43
12439094,2,140.00,1.68
13337550,1,30.00,0.67
12078702,0,60.00,
15185895,3,90.00,1.79
7742632,1,18.00,
14853284,0,50.00,0.97
7944188,2,125.00,0.16
15049927,2,85.00,2.99
3399817,0,60.00,1.50
2281129,1,57.00,0.46
5131925,1,55.00,1.92
11783844,1,81.00,0.59
16109256,1,39.00,3.16
12865237,1,48.00,1.08
11614279,1,58.00,0.88
14470875,1,60.00,0.89
5623523,3,170.00,0.37
14601976,3,165.00,0.44
7059580,0,60.00,5.07
5322890,3,140.00,1.63
14299364,1,55.00,1.36
1396445,1,90.00,3.27
15159091,0,43.00,4.31
8085702,1,26.00,0.31
1128626,1,40.00,3.14
7120227,1,42.00,3.64
17844827,1,26.00,
12395934,1,69.00,
647376,2,115.00,0.15
8271858,1,28.00,0.26
4575181,2,50.00,1.83
4509631,0,44.00,5.33
13248025,1,25.00,0.40
2150416,2,150.00,0.92
86042,3,100.00,1.13
14045259,0,45.00,5.92
11614760,1,24.00,1.79
14104604,1,25.00,0.25
11300205,1,70.00,1.35
1386096,1,59.00,0.12
7786679,1,26.00,3.33
16245032,1,80.00,
12398887,1,110.00,0.26
14471486,1,50.00,4.29
14759993,1,43.00,
13554003,1,70.00,
7907083,4,160.00,1.31
7784061,1,32.00,5.76
14657308,1,44.00,4.57
13098796,1,46.00,2.67
11686257,3,80.00,0.24
1877802,1,35.00,2.82
4176704,1,59.00,2.39
10015122,1,79.00,1.84
7153511,2,70.00,0.66
16759626,2,100.00,2.38
12079545,1,67.00,
12673360,1,42.00,
10926925,1,55.00,0.16
7959700,3,94.00,4.45
18070455,1,59.00,
17912304,1,69.00,
6410739,1,80.00,0.10
8114712,1,40.00,1.86
15496371,1,26.00,
16432178,1,59.00,0.66
829474,1,50.00,6.62
16923732,1,33.00,4.48
927754,1,35.00,3.18
11690390,1,70.00,
8764530,2,100.00,0.49
4596183,0,50.00,2.46
16432261,2,69.00,3.90
7819943,1,65.00,0.90
11943083,1,30.00,0.41
542401,3,75.00,0.66
3254399,1,59.00,0.51
15121643,1,38.00,
1266398,2,123.00,0.45
7721657,1,19.00,6.51
7852772,3,165.00,0.06
10113751,1,45.00,2.40
7978267,1,25.00,
12100389,1,22.00,4.02
8399052,3,76.00,1.09
10146593,2,79.00,0.33
17158219,1,22.00,2.50
5258528,1,59.00,3.60
11750626,2,65.00,1.71
7135659,1,45.00,3.98
16694645,1,37.00,1.95
12997488,1,50.00,0.29
5831352,2,83.00,1.57
14180827,1,25.00,
15291323,1,58.00,1.16
9773780,1,62.00,
15487938,1,57.00,3.78
6869989,1,30.00,2.25
10758649,1,90.00,0.78
4729298,1,32.00,3.52
13385307,2,80.00,2.50
9884691,3,150.00,3.37
13707810,1,45.00,2.78
6771751,1,300.00,
8928899,1,30.00,0.85
12865030,1,45.00,0.48
6771783,1,28.00,1.64
8011473,1,70.00,
14927636,1,33.00,1.14
2604787,1,70.00,1.05
13025032,1,25.00,
6766349,1,18.00,0.32
13909791,1,65.00,4.68
14232272,1,200.00,
15286058,0,40.00,6.33
18071355,1,31.00,
5193530,2,80.00,1.37
5611490,1,100.00,0.04
16924517,0,36.00,1.64
16526100,1,50.00,1.54
13871896,1,30.00,1.16
17678232,1,60.00,
3514869,1,40.00,2.56
16278410,1,60.00,
14701898,1,69.00,3.00
13221821,3,150.00,4.44
13123537,1,56.00,2.14
11883878,1,45.00,1.43
17391616,1,55.00,2
11821663,1,35.00,0.71
13811808,0,50.00,1.14
6141277,1,90.00,8.38
7553122,2,58.00,4.80
6111366,2,58.00,0.39
1942585,3,120.00,0.39
11381729,1,25.00,1.68
17935348,0,39.00,
17618461,2,80.00,3
6897847,0,50.00,6.26
1267238,1,85.00,0.91
14729475,1,65.00,0.41
5483579,2,55.00,3.33
13451556,2,69.00,3.34
540937,1,45.00,2.48
16400714,2,100.00,4.90
3028371,1,20.00,0.72
13880039,3,85.00,6.16
1458472,3,126.00,5.03
1973442,1,45.00,3.16
868776,1,59.00,1.95
1786233,1,68.00,5.06
1354944,1,50.00,1.85
5790923,1,50.00,2.78
7299796,1,15.00,0.32
13938008,1,22.00,2.19
16204424,3,99.00,1.76
6313796,1,64.00,2.10
14246628,1,53.00,
17250620,1,50.00,3.46
10923447,2,50.00,6.85
14233055,2,230.00,0.15
7868538,1,55.00,3.33
15071081,1,30.00,4.24
12463633,1,55.00,1.34
13127045,2,42.00,5.20
4340526,1,30.00,0.21
17687330,1,23.00,
6925889,1,75.00,2.75
9599324,0,45.00,2.94
18001508,1,32.00,
17646520,1,43.00,
16199300,1,55.00,3.21
13555824,1,49.00,3.99
11819155,1,60.00,1.12
2709604,1,47.00,4.90
8804545,1,27.00,0.22
14276802,1,42.00,1.66
5983946,1,29.00,2.06
18105514,0,40.00,
7624956,1,15.00,0.45
12245230,2,90.00,2.84
10072948,1,35.00,0.11
415967,1,65.00,2.40
8894850,3,128.00,1.09
10231023,1,64.00,2.04
4940649,2,65.00,3.02
5063957,1,65.00,0.19
10358490,1,32.00,3.09
16746472,3,80.00,
1825060,1,49.00,2.39
13727311,1,60.00,0.75
17730175,2,110.00,2
3524075,1,90.00,0.11
13228463,1,80.00,3.03
4973451,2,100.00,4.59
5820149,1,55.00,2.51
7796534,3,165.00,0.32
12967259,0,49.00,4.31
7070725,1,21.00,0.28
15000661,1,41.00,1.89
6631493,0,50.00,2.50
13384536,1,25.00,
6932077,1,45.00,0.05
6991988,1,40.00,0.15
287757,1,45.00,0.53
1390551,1,60.00,0.11
2370705,1,50.00,0.50
18045549,1,20.00,
8811202,1,35.00,4.67
8697459,3,65.00,4.63
14987475,1,70.00,1.70
13512963,1,40.00,3.63
6709567,0,58.00,2.53
4521407,0,55.00,0.56
1052457,1,70.00,0.81
864488,1,49.00,3.59
4381454,1,40.00,
6707949,2,95.00,3.06
123864,1,41.00,5.07
16014130,1,25.00,2.36
13780991,0,29.00,7.50
4600259,1,50.00,4.62
2181135,2,55.00,2.81
14083210,1,70.00,1.60
2246753,1,34.00,1.84
12306618,1,99.00,5.54
8308944,0,64.00,1.40
12372190,1,60.00,0.53
9722861,1,27.00,4.64
14769182,1,32.00,0.59
4383973,1,75.00,1.13
9460773,1,45.00,4.07
2055203,3,80.00,1.85
17871539,1,25.00,2
16462555,1,68.00,
16861573,0,45.00,3.16
3100897,1,60.00,1.53
7021764,2,120.00,0.43
16601321,2,60.00,1.53
5104989,1,23.00,1.85
13126049,2,45.00,4.07
15162524,0,75.00,6.43
7752127,1,75.00,0.88
15840004,0,40.00,3.06
1926546,1,69.00,0.47
8316483,1,40.00,0.11
16311700,1,37.00,3.78
15000982,1,54.00,1.54
477652,1,83.00,0.11
1924289,1,70.00,1.05
8805608,1,35.00,0.17
1160005,1,62.00,0.60
16927272,1,60.00,1.61
5334527,2,65.00,0.90
13688121,1,45.00,2.17
11881007,2,69.00,2.06
4405332,2,75.00,1.91
4475410,1,40.00,4.29
13949075,2,79.00,1.71
6009778,1,57.00,0.18
9124408,1,45.00,0.23
17281972,2,110.00,3.75
16075363,1,60.00,0.48
150123,1,100.00,0.27
11132301,1,19.00,0.60
7943964,3,165.00,0.33
15326674,1,50.00,6.65
2254525,1,29.00,2.09
779960,1,52.00,2.02
17262320,1,89.00,
14562387,2,99.00,4.29
15427275,2,64.00,6.31
11809913,2,130.00,2.05
9002603,1,49.00,0.18
15787823,3,100.00,0.82
11953807,2,150.00,
17725231,1,43.00,
11855697,1,46.00,3.82
3776849,1,35.00,3.44
2706194,2,69.00,2.66
14245578,2,200.00,
8472631,1,30.00,0.43
5529302,1,95.00,2.86
15551352,2,100.00,3.23
550830,1,60.00,0.74
13126543,1,65.00,0.29
6094591,1,31.00,1.26
16902221,1,50.00,1.84
14051425,1,48.00,1.74
7143210,1,26.00,1.97
13000809,1,50.00,1.80
7651308,1,40.00,
3374974,1,38.00,0.93
3860668,1,20.00,
6220005,4,200.00,0.24
2162534,0,49.00,4.54
3375035,1,32.00,1.56
7317218,0,40.00,
10152233,1,35.00,3.80
15356901,1,50.00,3.23
9300343,1,35.00,
987537,2,90.00,2.67
2484622,1,57.00,1.94
3860986,1,25.00,
3861034,1,20.00,
3861136,1,25.00,
5012393,1,40.00,1.81
3861157,1,20.00,
6810281,3,375.00,0.60
4947067,5,260.00,0.39
7236326,1,30.00,0.09
3861234,1,25.00,0.10
2091802,1,34.00,0.67
18082664,1,29.00,
4745997,1,35.00,7.91
16763949,3,245.00,
5073874,1,25.00,0.41
18082835,1,32.00,
9694272,1,25.00,0.18
551966,1,65.00,2.45
17460333,1,20.00,0.81
945323,3,105.00,1.56
158950,0,38.00,0.45
16248091,4,120.00,2.44
7006084,1,57.00,1.10
12516573,2,89.00,5.98
7961823,0,50.00,3.61
11791710,3,120.00,4.77
8809884,1,20.00,
16543166,1,73.00,4.41
15232455,1,50.00,3.20
3173812,2,70.00,3.44
8810041,1,25.00,
1928731,1,84.00,2.59
4354549,1,70.00,0.20
13856340,2,47.00,0.42
16182884,1,10.00,0.71
17663064,1,42.00,4
15003303,1,59.00,0.59
2617002,0,29.00,0.89
9891567,2,85.00,1.04
5795608,3,50.00,1.40
15986517,1,50.00,4.05
3860462,1,25.00,0.09
14708647,2,57.00,2.68
13037516,1,60.00,1.21
11726805,1,65.00,0.80
12447731,2,50.00,1.68
4943893,1,49.00,0.83
9236547,0,45.00,1.05
1208839,3,180.00,2.02
2289744,0,65.00,3.75
16478353,1,53.00,5.60
7401571,1,49.00,6.35
782510,3,130.00,0.11
9269457,2,100.00,
7743523,2,59.00,1.48
1143010,1,40.00,0.83
17705001,1,55.00,3
1536252,1,40.00,3.60
2790100,1,36.00,4.89
7696627,1,38.00,9.47
16839003,1,24.00,1.03
14927626,1,45.00,0.99
1208662,3,180.00,2.43
9892232,1,40.00,0.19
1470932,1,52.00,0.66
18018803,1,21.00,
17570350,1,28.00,2
6225355,2,100.00,2.72
8844082,2,70.00,4.02
7238607,1,20.00,
521162,2,85.00,0.90
15922147,2,55.00,4.06
16675905,2,65.00,9.31
13767525,1,17.00,0.55
10482796,2,160.00,1.18
9204879,1,60.00,0.18
14292616,1,30.00,2.14
4125902,1,30.00,1.52
6649079,1,31.00,1.21
16119061,1,56.00,6.22
1996086,1,49.00,4.34
