id,bedrooms,price,calculated_host_listings_count,review_scores_value
11900,2,140.00,1,9
2895511,3,95.00,2,9
16394608,1,50.00,1,8
4597879,2,175.00,1,8
3549314,0,140.00,1,10
15206272,1,75.00,1,10
6696127,1,130.00,1,10
19278895,1,70.00,1,10
6827028,3,177.00,2,10
16525119,1,40.00,1,10
9316143,1,75.00,2,
11282208,2,195.00,1,9
20194954,1,40.00,1,10
7481844,1,55.00,1,10
19801599,1,135.00,1,10
271130,1,65.00,2,10
271128,1,60.00,2,10
18373404,1,125.00,1,10
8506745,1,29.00,3,9
6038158,1,65.00,9,9
3678796,1,99.00,1,9
17441331,1,80.00,4,9
13829549,1,75.00,1,10
19014145,2,300.00,1,10
1843674,1,130.00,2,9
20718077,1,76.00,1,10
16130471,1,36.00,1,9
9635223,1,45.00,1,10
11411839,1,75.00,1,10
13377926,1,50.00,1,8
14441370,1,47.00,1,
13460498,1,110.00,1,10
18359593,1,35.00,1,
6956274,1,76.00,1,10
20068380,2,250.00,1,10
19932392,1,75.00,1,10
20456466,1,65.00,6,9
6038510,1,62.00,9,8
140237,0,135.00,1,9
13116355,1,150.00,1,
19407781,1,70.00,2,10
20456352,1,40.00,1,
13378438,1,46.00,1,8
16917319,1,50.00,2,10
14164190,1,197.00,1,10
7741661,4,200.00,3,10
8371,1,80.00,2,10
12955652,0,95.00,1,10
4726747,2,165.00,3,10
3808709,2,200.00,1,10
18489317,1,45.00,2,10
9838523,1,40.00,1,8
6795252,1,85.00,1,
16283931,1,70.00,6,8
19014787,1,40.00,1,
533625,2,175.00,2,9
10625484,1,69.00,2,10
20848451,1,110.00,1,
20193058,3,122.00,7,9
10100241,4,405.00,1,10
16129535,1,106.00,1,9
19924221,1,40.00,2,10
15080936,1,57.00,35,
19799489,4,400.00,1,10
7871858,2,135.00,1,9
7609726,1,70.00,1,10
9575809,1,70.00,1,
18358363,1,34.00,5,10
18962999,0,115.00,1,9
1449263,1,168.00,1,10
20847913,2,150.00,1,
18357504,1,54.00,1,10
20847446,1,45.00,1,8
15080267,1,99.00,4,10
12196647,1,45.00,1,
4588678,2,100.00,2,9
4725525,1,70.00,3,
20191991,2,150.00,7,
5905128,2,120.00,2,9
19798715,1,43.00,6,8
8564509,1,90.00,1,8
21110408,2,50.00,2,
13377206,1,60.00,1,10
9051763,1,53.00,2,9
19509006,1,41.00,2,
13638225,1,50.00,1,
6822443,1,65.00,6,9
11278867,1,89.00,2,9
15603806,2,130.00,1,10
20846687,,75.00,1,10
16259169,1,35.00,1,
9050144,1,80.00,1,10
3413981,1,150.00,1,
18750597,2,0.00,4,
2366524,1,35.00,2,9
9837588,1,119.00,1,10
924658,1,30.00,3,9
924600,1,35.00,3,9
3808119,2,135.00,1,10
13376413,1,49.00,2,9
17700802,1,65.00,6,9
15341486,1,75.00,1,10
20584333,1,70.00,2,10
6952639,1,110.00,2,
12064423,1,45.00,1,10
10622621,1,75.00,1,
1316480,1,45.00,12,9
14030375,1,65.00,3,10
3283409,1,129.00,1,10
9705958,1,65.00,1,10
9836960,1,30.00,1,10
2365792,1,65.00,7,9
13769006,1,50.00,1,
4593939,1,69.00,1,9
12589327,1,70.00,1,9
10098921,1,150.00,2,10
20190740,2,125.00,1,
8132082,1,103.00,1,9
12683452,1,128.00,3,10
21107246,1,37.00,1,
1970697,1,72.00,7,9
19272185,1,55.00,1,10
13504999,3,190.00,1,9
11338485,1,75.00,1,10
4857055,1,70.00,1,9
13507748,1,65.00,1,10
3544828,1,56.00,1,9
13111578,1,45.00,1,
20189290,1,68.00,7,9
9572448,1,45.00,1,
20491614,1,65.00,6,8
20844580,1,55.00,2,
15470563,2,130.00,1,
5680714,1,90.00,1,10
14161086,1,45.00,12,9
13112601,1,43.00,1,
9049260,1,101.00,2,
6558650,1,50.00,1,
17568601,1,70.00,1,10
4985662,0,79.00,2,8
2626309,1,99.00,1,10
3674757,1,77.00,1,9
18616180,1,59.00,10,10
13372860,0,69.00,1,10
19271040,2,60.00,2,10
16256352,1,75.00,1,10
3675270,1,65.00,1,
14685276,1,132.00,1,10
6165564,1,750.00,1,
5121,1,60.00,2,9
2756829,1,68.00,2,9
6820048,0,110.00,1,10
14291120,1,50.00,1,10
12325036,1,45.00,2,10
14069103,1,60.00,8,8
4853011,1,105.00,1,9
20141920,2,250.00,2,9
15469541,2,130.00,1,10
4172947,2,115.00,1,10
16756027,1,89.00,4,10
3673938,1,50.00,1,10
7733896,1,90.00,2,9
14945975,1,80.00,1,
12324499,1,100.00,2,10
18222712,1,75.00,1,10
18615020,1,59.00,10,10
17959492,1,30.00,6,8
5114347,1,55.00,1,10
19401219,3,150.00,2,10
19139040,1,120.00,1,8
13237765,1,75.00,1,9
8918151,2,150.00,2,10
527422,2,190.00,1,9
789606,1,195.00,1,
11294566,1,28.00,1,10
5507371,1,50.00,1,10
20187414,2,63.00,7,10
17434573,2,109.00,2,10
7341983,1,130.00,2,9
17434417,1,60.00,5,8
12585683,2,130.00,1,10
13109949,1,50.00,1,10
19139260,2,120.00,1,10
18614940,1,45.00,10,9
7473810,3,400.00,2,10
658008,1,85.00,3,9
16910040,1,18.00,1,10
20186834,2,150.00,3,10
18612981,1,40.00,10,9
9046203,2,140.00,1,9
16255058,1,45.00,1,
7866421,1,35.00,1,9
18612788,0,150.00,2,
15597600,2,165.00,1,10
17040833,1,60.00,1,10
2361020,2,500.00,1,9
1499650,1,60.00,4,9
11125166,1,50.00,3,9
4387007,1,110.00,1,
12130236,1,225.00,1,9
20438896,2,50.00,1,10
1014313,1,60.00,1,10
7859978,2,140.00,1,
7368683,1,125.00,1,10
20539875,1,875.00,1,
4641291,1,99.00,1,
8423666,1,74.00,1,9
9031216,2,42.00,1,
19932387,2,60.00,1,10
18006003,1,29.00,1,10
19926477,1,80.00,1,10
20409110,1,75.00,1,10
8272532,1,65.00,2,9
9453245,1,70.00,1,
19823964,1,110.00,1,
19226097,1,39.00,1,
20976521,1,35.00,2,
906829,1,300.00,1,
20265425,0,120.00,1,9
10593675,1,49.00,7,9
20029274,1,69.00,1,6
7676721,1,50.00,1,10
8002080,1,65.00,1,10
19790151,1,57.00,2,
18993091,1,59.00,1,10
9239583,1,50.00,4,10
7664066,1,49.00,2,9
18943901,1,28.00,1,
17540365,3,179.00,1,9
18917771,2,115.00,2,9
8294525,0,60.00,1,10
10017822,1,90.00,1,
2243266,1,40.00,2,
2243321,1,45.00,2,9
19808820,1,11.00,1,
19311466,1,50.00,1,10
15122925,2,105.00,1,9
7280643,1,53.00,4,6
7280690,0,88.00,4,10
18686817,2,79.00,1,9
10847901,1,70.00,1,10
13183826,1,35.00,1,9
14466193,1,49.00,2,10
7116071,2,145.00,1,9
19200270,1,95.00,2,10
14743469,2,51.00,1,10
18476851,1,60.00,2,10
12836723,1,35.00,1,9
7790911,1,69.00,1,10
13209522,1,115.00,1,10
1013647,1,78.00,1,9
17263207,1,42.00,7,9
219066,1,110.00,1,9
17120674,2,129.00,1,8
7280443,1,250.00,4,9
8869507,0,85.00,1,9
16153060,1,50.00,1,
9200177,1,50.00,1,9
16147720,1,55.00,1,10
4742068,1,93.00,1,9
20993883,1,45.00,1,
19275500,0,125.00,1,
8001790,1,99.00,1,9
17958414,2,120.00,1,9
1742535,1,100.00,1,
18824820,1,115.00,1,10
16083168,1,90.00,3,10
12366762,4,235.00,1,10
21027999,1,70.00,1,
20555233,0,50.00,2,10
20554965,0,29.00,2,8
18824451,1,90.00,3,
30222,1,105.00,1,9
18196956,1,65.00,1,10
6400649,1,65.00,1,10
16309579,1,60.00,1,
7507613,1,86.00,1,10
19429287,0,149.00,1,9
19789878,1,98.00,1,10
13633400,2,170.00,1,8
16143196,1,175.00,1,10
10068693,1,168.00,1,10
8555872,1,74.00,4,10
18008801,0,90.00,1,10
17026830,1,67.00,1,10
14361378,1,55.00,1,10
4190259,1,100.00,1,
718030,1,93.00,2,9
3978092,1,89.00,9,10
17263707,1,100.00,9,10
7842276,1,110.00,1,10
17364747,1,181.00,1,9
20436854,1,290.00,1,
19860683,2,295.00,1,10
2601402,1,110.00,1,9
7632357,1,105.00,1,10
3139918,1,150.00,1,10
17281347,1,149.00,1,
18151035,2,175.00,2,10
67272,1,125.00,1,9
14871736,1,199.00,1,10
20637322,1,116.00,2,10
18736267,1,300.00,1,
13094020,1,125.00,1,10
3240518,2,265.00,1,10
4182158,1,130.00,1,9
7577608,1,100.00,1,
3337808,3,1,000.00,1,
1292553,1,130.00,1,10
4760107,0,113.00,1,9
18175441,2,250.00,9,
7197423,2,300.00,9,
9318504,1,90.00,4,10
8652866,1,50.00,4,10
6042335,2,170.00,1,8
8899565,1,120.00,2,10
8532763,1,72.00,4,10
16659337,2,97.00,1,10
6305027,2,150.00,1,10
9713589,3,425.00,1,
19226353,1,110.00,2,10
6437565,1,99.00,1,
408406,1,155.00,1,
2471108,1,160.00,1,9
17654264,1,95.00,2,8
409262,2,400.00,2,9
13778951,1,47.00,2,
4866426,1,79.00,1,10
1056804,2,230.00,1,9
20465477,2,150.00,2,
594521,1,175.00,1,10
12426778,1,150.00,1,
17262811,1,100.00,9,10
11699684,1,145.00,1,10
224510,2,230.00,1,9
18131388,2,100.00,1,
10138349,1,71.00,1,10
11452547,2,400.00,2,10
4492821,2,125.00,1,8
7807454,1,75.00,1,8
18151937,2,160.00,9,
9505449,1,62.00,1,9
4795831,0,105.00,1,10
2892830,1,130.00,1,10
15802947,0,140.00,1,10
600877,2,180.00,1,10
20786992,1,75.00,2,9
4537520,1,125.00,1,10
15775237,1,255.00,1,10
9434513,3,99.00,1,10
10176679,1,70.00,1,9
20406782,2,160.00,2,9
5465270,1,170.00,1,10
484600,4,325.00,1,9
18989137,3,175.00,1,10
4909080,0,500.00,1,8
20090215,1,185.00,1,10
20566952,2,295.00,1,10
9092845,2,250.00,2,10
2913960,1,159.00,1,9
15774629,2,182.00,1,10
15774425,1,160.00,1,9
1228184,1,178.00,1,10
6334292,1,150.00,1,10
5806829,1,60.00,1,
20469300,2,195.00,1,
11605983,1,125.00,1,10
19567510,1,90.00,2,
11032614,1,170.00,1,
20353738,1,180.00,2,10
20762089,2,250.00,1,10
2297259,1,900.00,1,
1101035,2,189.00,1,10
18139171,2,160.00,1,9
14927715,2,239.00,1,9
15649031,3,330.00,1,9
19711512,1,140.00,1,10
8255878,1,200.00,1,9
10746060,2,165.00,1,8
16929933,1,60.00,9,9
5372082,1,145.00,1,10
17233611,0,300.00,1,
3207986,1,129.00,1,10
13168302,2,325.00,1,
19981972,1,150.00,1,10
14932930,1,169.00,1,9
16898313,2,148.00,1,10
513688,3,350.00,1,10
12864095,1,65.00,1,
5353533,1,90.00,2,
20819221,2,275.00,1,
38663,5,475.00,1,9
2071464,2,350.00,4,9
2070612,1,89.00,9,9
14522432,1,200.00,1,10
1146950,1,152.00,1,10
19695276,2,275.00,1,8
9515733,1,200.00,1,8
6651156,1,225.00,1,10
18344293,1,120.00,1,9
16930512,1,70.00,9,
19363298,1,180.00,1,10
6820637,1,225.00,1,10
6955782,2,130.00,1,9
6776848,1,125.00,1,9
1264764,3,229.00,1,9
805028,1,200.00,1,10
2198554,1,145.00,1,8
4016008,2,275.00,1,10
3751737,1,95.00,2,10
2501384,1,90.00,1,10
19521346,1,200.00,1,10
78919,2,135.00,1,9
3797183,1,110.00,1,10
1717499,0,78.00,1,10
20587755,2,174.00,1,10
10246134,1,125.00,1,9
7221239,1,124.00,1,
20124587,0,140.00,1,10
5990467,1,90.00,1,10
19334267,5,359.00,1,
9864137,4,400.00,4,6
7501154,0,119.00,1,10
267294,1,102.00,1,10
5660972,1,170.00,1,
19887405,0,150.00,1,10
10116619,1,65.00,1,10
3038732,1,80.00,1,
1327553,2,250.00,1,10
3400645,1,115.00,1,9
20992590,2,225.00,1,
4868048,1,60.00,1,
4224091,1,195.00,1,10
13643063,4,200.00,1,
141154,0,100.00,1,10
9054109,1,75.00,2,9
8388864,1,59.00,1,10
1449293,1,88.00,1,10
10754087,2,250.00,1,9
4594620,2,250.00,1,
12723407,1,127.00,1,8
3282550,0,128.00,1,9
8842667,1,120.00,1,
6729589,2,115.00,2,
19139629,0,68.00,1,10
13765644,1,140.00,2,9
20722844,1,135.00,1,
7733651,2,180.00,1,10
17304644,1,105.00,1,10
3352030,1,120.00,1,9
8652556,1,83.00,4,10
20190343,2,150.00,1,
21077809,0,50.00,2,
20433605,1,50.00,4,9
11497480,1,48.00,2,8
13859059,1,40.00,3,9
16765113,1,45.00,1,
13866111,1,37.00,1,8
710015,1,103.00,1,
7842116,1,55.00,2,
15266302,2,83.00,1,10
2632699,1,32.00,5,8
2124910,1,35.00,5,8
12876883,1,70.00,1,
20741428,1,27.00,4,7
11829419,1,35.00,1,8
15898592,1,70.00,1,10
2524034,1,56.00,4,9
2524213,1,37.00,4,9
2524451,1,53.00,4,9
5051551,1,36.00,1,9
16455256,1,52.00,1,9
729306,1,70.00,1,9
3089577,2,219.00,1,10
1912119,3,90.00,1,10
20394405,0,40.00,1,
15807846,1,55.00,1,9
12796391,5,300.00,1,2
20555314,1,65.00,4,9
20664251,1,28.00,4,9
17927780,1,70.00,2,9
18307376,1,45.00,2,7
14800877,0,3,500.00,1,
7115965,1,52.00,1,
7500903,1,40.00,2,8
8942467,1,89.00,1,9
7647268,1,57.00,2,9
4746356,1,50.00,2,
11980956,0,125.00,1,10
14964655,1,70.00,1,
13684012,1,60.00,3,9
2524228,1,52.00,4,9
18908638,1,46.00,2,10
3603979,1,59.00,1,8
7664692,1,40.00,2,10
7663744,1,60.00,2,10
19785015,1,59.00,2,
20570956,0,60.00,4,10
18473439,1,46.00,2,10
9708577,3,300.00,1,9
18274450,1,49.00,2,4
17420832,0,100.00,1,10
18859411,1,125.00,1,10
20772126,1,28.00,4,9
13603582,1,45.00,10,10
4014803,1,85.00,1,
16706680,1,45.00,1,9
20941471,1,29.00,4,
5866656,1,50.00,35,
20018128,0,65.00,1,
12676779,3,600.00,1,
20406982,1,150.00,1,10
16114176,1,50.00,1,
18234572,5,49.00,6,10
20605399,2,170.00,4,9
18374330,1,49.00,6,9
17979088,1,60.00,1,10
18107634,1,50.00,1,10
19943381,1,50.00,1,
21119725,1,50.00,2,
7749069,1,120.00,1,10
20722716,3,130.00,1,10
13511347,1,50.00,1,8
17572893,1,65.00,1,8
5639763,1,50.00,1,9
17827279,1,35.00,1,10
1815505,1,56.00,2,9
7725496,1,45.00,1,9
20781551,0,110.00,1,
394111,1,75.00,2,10
19671104,0,45.00,4,10
898861,1,63.00,1,10
16661873,1,30.00,3,9
16824819,1,85.00,1,10
9837193,1,45.00,3,9
13842069,1,73.00,2,10
9844593,1,58.00,3,9
1914787,1,66.00,2,9
15941474,1,75.00,4,9
18175061,3,1,000.00,1,
13865010,1,46.00,1,9
10140368,1,45.00,1,9
4366109,1,48.00,2,10
389482,1,75.00,2,9
16440383,1,85.00,1,
20502677,1,35.00,3,10
17750322,1,69.00,1,10
15970318,1,46.00,4,9
12156541,1,1,100.00,1,
19362485,1,60.00,4,9
14120153,1,48.00,1,
19292347,1,59.00,1,10
18898251,1,65.00,3,10
18894387,1,90.00,3,
13780126,0,70.00,1,9
3939535,1,70.00,1,10
923979,1,77.00,1,9
20712619,1,64.00,1,
19676681,1,75.00,1,9
6334492,1,65.00,1,10
15326500,1,30.00,3,10
20875414,0,87.00,1,10
20441808,0,100.00,1,
17591452,2,120.00,4,9
5760832,1,250.00,1,9
498859,2,150.00,1,9
11790749,1,199.00,1,
17813764,2,299.00,1,9
4709399,1,100.00,1,10
15133972,1,35.00,2,9
20293820,1,0.00,1,10
15073714,1,108.00,3,
17968140,1,75.00,4,
15742303,1,60.00,3,10
14825405,1,50.00,1,10
13136912,0,67.00,1,10
5013797,1,49.00,1,10
8636057,2,150.00,1,9
13157014,2,99.00,1,
6237065,1,129.00,1,
1191606,1,137.00,1,10
1914185,1,70.00,1,10
18430998,1,119.00,1,9
20139611,1,95.00,2,10
15291113,1,45.00,3,10
11753010,1,99.00,2,8
6249333,1,70.00,1,9
11189443,4,750.00,1,
17739111,1,48.00,4,10
6317058,1,50.00,1,10
20351698,2,250.00,1,9
10091438,1,300.00,2,
20641793,0,130.00,1,10
20833809,1,75.00,1,
20283169,2,180.00,1,6
20935980,2,165.00,1,
19345351,1,80.00,1,9
17981454,2,50.00,1,9
9330135,1,85.00,1,
13782741,1,199.00,1,
20857877,1,39.00,9,10
18760486,1,300.00,2,
409666,1,75.00,1,9
17832970,2,60.00,4,10
20844917,1,39.00,9,10
20188825,2,58.00,1,
11840771,1,135.00,2,8
16252761,1,80.00,3,10
5894824,1,125.00,1,9
20309733,1,46.00,1,10
195240,1,55.00,2,9
19013673,1,50.00,1,10
18011412,1,275.00,1,9
20970182,1,60.00,1,
4148280,1,50.00,2,10
20420379,1,80.00,2,
19018464,1,40.00,1,
19847372,1,55.00,1,10
18914750,1,65.00,3,10
19309450,1,90.00,1,10
7664863,1,65.00,2,9
545651,1,75.00,6,9
14108870,1,49.00,2,10
16289648,1,40.00,1,8
19642104,1,100.00,1,9
277883,2,100.00,1,9
15546653,1,55.00,3,10
717922,1,65.00,6,8
4405874,1,80.00,2,10
957642,1,58.00,4,8
1688711,1,85.00,8,10
14014127,1,65.00,6,
4249877,1,60.00,2,10
14174460,1,30.00,1,10
5652946,1,60.00,2,10
9110425,1,67.00,1,10
19917282,1,70.00,1,
10837039,1,35.00,1,10
9545059,1,78.00,1,10
12669603,1,50.00,2,10
6676721,1,45.00,1,9
9675789,1,35.00,1,
15394902,1,50.00,1,
3220178,1,55.00,1,9
5567361,1,115.00,1,10
5135121,0,80.00,1,9
16583928,2,115.00,1,10
20421016,0,70.00,1,10
15758640,0,99.00,1,10
11490744,1,175.00,2,10
260618,1,70.00,4,9
18949153,1,105.00,1,10
14795734,0,175.00,1,
4841431,1,139.00,1,9
16243853,2,140.00,1,10
2332880,2,250.00,1,10
13949732,4,225.00,1,10
15159758,3,98.00,1,8
8842327,1,88.00,1,9
12562244,2,200.00,2,
7456879,1,115.00,1,10
13233830,4,650.00,2,10
14141874,1,75.00,1,10
12434717,1,55.00,4,9
1236705,1,62.00,4,9
16626994,1,100.00,1,9
13625566,1,39.00,5,9
14202489,1,62.00,3,10
16202083,1,75.00,1,10
2108635,1,100.00,1,
10212686,1,50.00,1,9
8194194,1,150.00,1,
14976743,1,59.00,2,
238746,1,59.00,1,10
9806373,3,130.00,1,10
15397275,2,159.00,1,10
18213425,2,175.00,1,10
20044329,1,125.00,1,9
18070828,1,95.00,1,8
15633510,2,200.00,1,10
20688422,1,120.00,1,
1236788,3,142.00,4,9
16208920,2,119.00,3,8
18736642,1,75.00,1,
6850801,3,250.00,1,
5093278,4,249.00,4,9
20957905,1,35.00,1,
20955108,1,60.00,1,10
7542500,1,55.00,2,10
6343641,1,62.00,3,9
4188807,1,72.00,4,9
12643924,1,39.00,3,10
19085687,1,90.00,1,8
2465123,1,75.00,1,8
7116654,1,45.00,1,10
1423112,1,43.00,1,10
7936698,1,50.00,1,8
6384622,1,45.00,2,10
9625826,1,65.00,1,10
6410924,1,55.00,1,
11850083,2,95.00,1,9
4651486,2,150.00,3,10
18068913,0,69.00,1,9
19594255,1,200.00,1,10
6881101,1,100.00,1,10
14741343,0,189.00,1,
5546217,4,192.00,1,10
1736064,1,115.00,1,10
3554230,2,140.00,3,10
14109893,0,110.00,1,10
6103146,1,60.00,1,10
12627,1,150.00,1,10
9433824,1,85.00,1,10
4810558,1,105.00,1,10
15788639,0,130.00,1,
3272610,1,135.00,1,9
20165150,3,239.00,5,
239899,1,62.00,1,9
828130,1,70.00,1,9
938015,1,60.00,1,10
1677887,1,80.00,1,9
3575918,1,34.00,1,
4500806,1,60.00,1,
4966007,1,100.00,1,
12560351,1,85.00,1,9
14930039,0,85.00,1,10
9955493,1,120.00,1,9
10224557,1,30.00,1,
8869383,1,45.00,1,9
14297036,1,62.00,3,9
8792086,1,75.00,2,10
2501809,1,65.00,1,10
18876348,1,63.00,3,10
9711313,4,399.00,1,10
19094835,3,130.00,1,10
14430474,0,150.00,1,10
6883406,1,40.00,2,9
7746019,0,95.00,1,10
9843956,0,70.00,1,10
8009058,1,65.00,1,10
21116651,1,130.00,1,
9844482,0,125.00,1,10
9844509,1,150.00,1,10
15088024,1,54.00,1,10
61747,0,90.00,1,9
19413540,1,65.00,1,10
13384425,3,128.00,1,
1728339,1,84.00,8,9
408983,2,229.00,1,9
11295918,1,70.00,1,
16269446,2,99.00,1,10
20374136,1,100.00,2,
8588016,0,70.00,1,9
4211276,4,275.00,1,9
16663520,3,225.00,2,10
18634734,1,120.00,1,
19416610,0,83.00,1,10
20203086,0,90.00,1,9
18237383,1,50.00,4,
16926786,1,99.00,1,9
20728100,2,150.00,1,10
18375685,2,175.00,1,10
3041280,1,95.00,1,8
3434683,2,199.00,1,9
9726720,1,125.00,1,
5538353,1,45.00,35,
4615795,0,85.00,1,9
28321,1,75.00,1,
19951620,5,214.00,1,10
685006,1,75.00,1,9
6384560,1,75.00,1,10
13855711,1,60.00,1,9
19826980,3,175.00,1,8
19172317,1,40.00,1,10
8951763,1,69.00,2,10
3185718,1,70.00,2,9
3185840,1,75.00,2,9
6332130,1,95.00,2,10
10842610,0,125.00,1,
13938420,1,85.00,1,10
15250033,1,125.00,1,10
19053928,1,125.00,1,10
13289834,1,125.00,1,10
51778,1,40.00,2,9
1887489,4,175.00,1,
20916911,1,48.00,1,
13434959,1,40.00,1,10
14549226,1,107.00,1,9
8614204,3,99.00,4,9
21169532,2,200.00,1,
7801023,1,35.00,1,
17662367,1,40.00,1,10
16190110,1,36.00,1,10
7540256,3,150.00,1,
10030874,1,99.00,1,
1236489,1,47.00,4,10
901797,2,171.00,2,9
6362073,1,100.00,1,10
4206087,0,120.00,1,10
15799603,1,500.00,1,
19862894,1,74.00,1,10
9514839,0,85.00,1,9
8722224,1,50.00,1,10
18683699,1,80.00,1,10
16325276,4,200.00,1,10
17095290,1,80.00,2,10
15146856,1,129.00,1,
19263092,1,100.00,1,10
14754579,1,65.00,1,10
11871690,1,65.00,2,10
13709619,1,70.00,1,10
18360149,1,42.00,1,
18950091,1,100.00,1,
7547481,1,60.00,2,10
5143959,1,65.00,2,
19082515,1,80.00,1,10
15544377,1,65.00,3,10
3617498,1,80.00,1,10
5059370,1,36.00,1,
6610516,2,130.00,2,9
10827307,1,110.00,1,
9385790,1,36.00,1,8
13170459,1,57.00,2,10
10042595,3,200.00,5,9
13714073,1,79.00,1,9
3884105,0,100.00,1,9
19743941,2,200.00,1,9
19743964,1,25.00,2,9
3334361,2,110.00,2,10
11224972,1,115.00,1,10
19265603,1,89.00,1,
5366126,1,75.00,1,
18565588,1,60.00,3,10
2051158,0,85.00,1,
18566371,1,79.00,1,
9915643,3,120.00,1,10
19090927,0,60.00,1,
9522763,3,240.00,3,8
17387259,1,53.00,1,10
5956257,1,60.00,1,
12055540,1,80.00,1,
2054032,1,70.00,1,9
14672920,1,73.00,2,10
9919518,1,55.00,2,
19356927,1,45.00,1,10
14231418,1,80.00,1,10
352651,1,77.00,6,9
4053912,1,75.00,1,
17131494,1,56.00,1,10
8553197,1,90.00,1,
3857180,2,150.00,2,9
6654081,4,170.00,1,
625365,1,125.00,1,9
19828303,0,75.00,1,9
4756551,1,89.00,1,10
7454629,0,120.00,1,9
17683903,3,150.00,2,10
13788100,3,285.00,1,10
8830825,1,65.00,4,9
5534795,1,65.00,4,9
5946680,1,65.00,1,
8955543,1,55.00,2,10
5684147,1,110.00,1,10
20757412,1,75.00,3,
703971,1,75.00,6,9
11319105,1,95.00,1,9
4699963,1,100.00,1,9
20510411,1,38.00,1,10
10755640,1,50.00,1,8
7763869,1,65.00,4,9
5272406,1,40.00,1,10
13808262,1,33.00,1,10
13300059,0,70.00,1,10
21147943,1,65.00,2,
438513,1,150.00,2,9
2790204,1,45.00,1,9
10252115,1,58.00,1,10
20237047,1,100.00,1,
13151673,1,75.00,1,10
10015137,1,80.00,1,10
6073953,1,100.00,1,9
15641562,0,100.00,2,9
4244634,1,125.00,1,9
19964244,1,70.00,1,
18392140,1,80.00,1,10
6726702,1,100.00,1,
794567,1,82.00,1,9
5545876,1,100.00,1,
13378177,1,180.00,1,10
18915064,2,205.00,3,10
8166737,1,89.00,1,9
1511303,1,58.00,4,8
12492594,1,50.00,2,10
15899672,1,90.00,2,
19012181,1,250.00,1,10
15604474,1,30.00,2,10
13023771,1,100.00,2,10
17733383,1,67.00,1,10
15767504,2,155.00,3,9
19975703,1,38.00,2,
6460353,1,150.00,1,9
4363116,1,100.00,1,9
16423051,1,38.00,1,10
8426584,1,35.00,1,10
17600777,2,160.00,1,9
13668468,1,42.00,2,10
3838416,2,225.00,1,10
8703319,1,125.00,1,
5803875,1,114.00,2,9
2249464,0,80.00,1,9
8703711,1,98.00,4,9
19697371,0,70.00,1,10
1232365,1,47.00,4,10
3067244,0,100.00,1,9
14595984,1,109.00,1,10
52549,1,40.00,2,9
13912785,1,80.00,1,
10799408,1,80.00,1,9
7916103,1,60.00,1,9
6588947,1,60.00,2,
19564704,1,89.00,1,10
10126521,1,46.00,1,6
19120657,1,66.00,1,10
21021041,1,100.00,1,
35555,1,117.00,1,9
15647522,1,220.00,1,10
786053,1,45.00,4,9
15988992,2,264.00,2,
14809302,1,60.00,2,10
10353449,1,53.00,2,9
19528396,1,195.00,1,
195233,1,45.00,2,10
8956253,1,95.00,1,10
20052107,1,90.00,1,10
4279323,1,80.00,1,9
848718,1,75.00,2,9
20523040,1,100.00,1,
17822626,1,65.00,1,
17625707,1,99.00,1,9
16708143,1,50.00,1,10
9512345,1,68.00,2,10
10938544,1,40.00,1,10
17362069,1,150.00,1,10
7529255,2,175.00,1,
17125407,1,70.00,1,
19521605,1,115.00,1,10
6807281,1,130.00,1,10
7461654,1,72.00,4,9
20503786,1,80.00,1,
7985537,1,83.00,1,9
7002269,1,30.00,1,10
19388464,1,55.00,2,10
14798649,1,80.00,1,10
9230523,1,50.00,1,9
14535713,1,72.00,3,7
19363671,1,105.00,1,10
16338086,2,180.00,1,
9425524,1,42.00,2,10
8505035,1,60.00,1,9
11258581,1,67.00,1,6
17680494,1,90.00,1,10
13747109,0,97.00,2,9
19221317,1,80.00,1,
18596204,1,57.00,3,
19592719,2,175.00,1,
6536744,1,75.00,1,
17678919,1,78.00,1,10
12566014,1,50.00,1,
4774629,1,90.00,1,
3913373,1,125.00,1,
18593138,1,90.00,2,10
15447148,1,92.00,1,10
4830213,1,72.00,1,10
15971201,1,50.00,1,
11776880,1,95.00,1,8
14267222,1,84.00,1,10
8368973,1,75.00,1,
15855646,1,100.00,1,10
4829087,1,80.00,1,
14370793,1,125.00,2,8
8106619,2,149.00,2,9
3622797,3,209.00,1,10
502309,1,46.00,4,10
19788051,2,250.00,1,
8823472,2,60.00,1,
9282872,0,90.00,1,10
20422323,2,300.00,1,10
14131597,1,43.00,1,10
13866784,1,80.00,1,10
9271567,1,109.00,1,9
14521738,1,59.00,1,10
14500735,3,139.00,1,10
7010681,2,110.00,1,10
15307704,1,60.00,1,9
7933773,1,140.00,1,10
9933667,0,100.00,1,9
3642801,2,100.00,2,9
9343466,1,85.00,2,10
4821273,1,67.00,1,10
17403928,1,50.00,1,
7573430,1,40.00,1,10
672410,1,50.00,3,8
14143098,1,70.00,1,9
8425665,1,120.00,1,10
8883032,0,70.00,1,
12290567,0,40.00,1,7
1032611,1,125.00,1,9
18672690,2,125.00,1,10
20679591,1,60.00,1,
12566899,1,60.00,2,9
2197673,1,155.00,2,9
9078222,3,125.00,2,10
9405719,1,155.00,1,
361603,1,109.00,1,9
8880524,1,60.00,1,10
20283735,1,95.00,3,10
13272022,1,35.00,1,
19888947,2,145.00,1,10
6913421,1,85.00,1,10
