id,bedrooms,price,number_of_reviews
7964721,1,54.00,0
9300900,1,72.00,0
2422883,1,50.00,24
13400618,1,50.00,17
13646479,1,70.00,17
5953548,1,75.00,17
6776575,1,89.00,0
16978286,1,80.00,2
9581206,1,54.00,10
15426436,1,40.00,2
15854732,1,80.00,0
5523769,0,45.00,67
13025572,0,60.00,6
12506403,1,50.00,8
17167976,1,75.00,1
16168983,1,95.00,2
14463048,1,65.00,7
17798456,1,27.00,0
7719611,1,40.00,2
15963955,0,60.00,3
17763521,1,45.00,0
9029860,1,45.00,0
17518317,1,90.00,1
15153985,2,140.00,4
17407916,1,67.00,1
4813270,1,90.00,0
17674302,1,40.00,1
11488384,1,56.00,4
14299797,2,85.00,0
17191025,1,59.00,0
15291905,1,69.00,1
15544264,1,69.00,0
16015562,0,50.00,14
13084314,1,50.00,2
13455290,0,69.00,3
7674485,1,31.00,13
4647040,1,40.00,14
16351251,1,45.00,0
17943365,1,75.00,1
7124940,0,45.00,10
6084747,1,58.00,1
16380442,1,47.00,0
3360687,1,60.00,21
13878379,1,70.00,1
14802986,1,115.00,0
4783999,2,55.00,1
6280694,0,150.00,0
13188023,2,130.00,0
11120531,1,60.00,0
12225855,1,38.00,0
17599961,1,85.00,0
10335012,1,56.00,0
17674589,1,41.00,0
11631884,2,106.00,35
9986681,0,34.00,9
17595348,1,43.00,0
7380272,1,55.00,3
3621446,1,112.00,5
4435559,1,89.00,22
637100,1,72.00,5
6059452,2,120.00,0
17427216,1,80.00,2
14281151,0,45.00,0
4825937,0,48.00,124
6316693,1,80.00,5
16350851,1,55.00,0
15168580,0,45.00,7
16751236,1,79.00,0
12507008,0,50.00,12
7581901,1,60.00,0
766508,1,90.00,0
2120243,0,75.00,1
15029805,0,69.00,44
17339677,2,150.00,1
5864622,0,35.00,41
1891070,1,35.00,6
12261851,0,44.00,7
16586602,1,35.00,2
6289915,1,55.00,6
11329420,1,79.00,7
12486500,1,25.00,7
17924576,0,30.00,2
2885148,3,125.00,7
14306688,1,108.00,2
8693588,2,120.00,1
2967430,1,75.00,1
12276806,1,50.00,10
10128679,0,65.00,7
13809556,1,65.00,0
8122697,0,90.00,0
17380793,1,55.00,2
7481313,1,75.00,27
118731,1,49.00,198
11440134,1,99.00,18
6029273,1,100.00,10
